,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lf
102,220621,25,172,67,1,4,4,77,72,73,81,38,54,74,72,47,75,64,83,73,69,64,79,79,76,85,73,77,75,56,69,47,73,52,40,75,77,69,74,45,32,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
103,221174,28,179,69,1,4,3,90,82,71,77,56,62,76,81,50,70,78,76,83,82,64,73,89,91,90,77,85,82,66,82,57,86,49,58,78,65,77,77,56,57,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
104,224422,24,174,72,1,3,4,85,73,72,81,37,63,78,72,59,73,60,84,78,64,69,79,90,81,88,67,82,80,61,68,63,75,56,41,72,68,55,73,24,42,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
105,227528,30,178,73,1,2,3,90,77,69,76,50,72,67,80,62,74,73,75,62,44,68,73,89,90,89,77,79,80,63,81,67,71,75,48,82,71,68,78,39,59,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
106,228302,25,184,73,0,2,3,78,72,70,75,73,77,75,72,66,72,63,76,74,57,68,75,78,78,77,75,64,78,67,83,76,69,72,72,75,66,64,64,72,76,74,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
107,231554,23,183,80,1,4,3,82,50,69,73,73,70,73,53,65,72,42,73,60,60,65,74,78,85,72,74,70,54,64,77,68,40,66,70,66,67,43,66,73,77,75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
108,236786,24,184,73,1,3,3,84,77,74,76,35,66,72,78,69,78,68,76,77,58,72,77,83,84,73,76,68,78,72,70,68,77,55,27,79,76,66,74,34,31,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,77
109,238896,24,175,66,1,2,4,85,67,68,80,29,46,78,78,40,73,64,81,60,38,66,80,84,86,87,73,77,52,52,67,42,59,30,24,71,61,64,67,24,32,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
110,240690,23,180,72,0,2,4,87,71,64,82,45,60,66,79,80,69,68,84,59,42,54,83,85,88,81,75,78,69,79,62,55,54,67,39,79,68,79,75,38,46,39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
111,240740,20,178,79,1,3,4,82,67,74,81,40,59,75,70,53,77,59,83,73,71,69,80,87,78,85,70,78,67,64,66,58,65,50,32,70,73,55,69,43,39,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
112,241508,20,180,71,1,3,4,85,69,72,82,48,63,63,71,51,74,48,83,66,82,70,80,90,81,91,70,86,71,72,74,57,72,64,45,74,77,47,74,52,46,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
113,241721,22,188,81,1,4,4,88,73,68,79,27,70,70,74,58,72,65,84,72,58,60,80,86,90,74,70,59,78,62,68,76,69,60,24,74,68,63,76,22,24,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,77
114,241771,32,185,80,1,4,4,80,76,74,79,39,80,75,75,68,77,68,82,79,60,66,80,77,82,76,73,66,83,71,81,92,75,53,23,75,74,68,78,27,53,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77
115,243388,23,187,79,0,2,3,79,43,75,75,71,69,86,36,64,74,35,76,75,55,72,76,78,79,72,74,68,58,67,78,67,44,65,71,64,73,31,69,71,72,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70
116,170733,34,179,65,1,3,4,91,68,68,77,35,57,72,68,63,68,68,77,69,43,65,76,91,91,85,74,76,69,59,73,52,64,49,39,78,74,63,72,35,29,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
117,182945,33,175,70,1,4,4,78,77,71,79,42,63,68,79,65,70,67,78,68,72,67,79,80,76,83,76,75,75,72,74,59,78,59,51,77,78,75,79,31,40,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
118,183569,32,191,90,1,4,3,71,73,68,78,38,73,65,74,75,75,74,81,74,44,63,78,69,73,73,75,65,78,70,72,80,64,57,40,76,67,68,75,31,36,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74
119,186200,30,180,73,1,3,3,73,74,72,77,45,69,74,73,74,77,75,77,72,61,62,79,76,70,78,77,67,76,71,73,65,72,72,30,79,72,78,76,68,30,26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
120,193881,29,181,75,1,4,4,73,69,75,78,42,60,65,67,48,79,69,79,76,69,76,78,74,72,77,75,77,71,73,55,67,71,45,42,70,77,69,71,45,35,43,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
121,199561,34,175,73,1,3,4,64,76,77,77,45,62,76,77,56,79,65,77,83,76,69,78,69,59,78,79,73,74,61,54,62,76,73,50,78,79,74,77,49,39,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
122,200529,31,187,85,1,4,4,74,75,75,78,56,76,73,73,71,76,73,81,77,78,70,80,71,76,71,73,57,81,68,68,84,74,67,52,75,76,76,81,55,57,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76
123,201389,28,185,78,0,3,3,75,65,74,73,72,69,80,58,62,75,46,73,68,60,75,75,74,76,71,74,72,79,72,72,66,72,74,74,69,69,64,70,74,73,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,72
124,201858,29,173,63,1,3,4,78,72,71,80,44,55,69,72,63,72,74,79,76,70,67,81,81,76,88,74,84,72,66,56,50,72,62,38,75,74,74,75,46,44,33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,76
125,203741,29,180,70,0,5,3,85,51,72,74,67,75,76,45,64,72,35,74,68,45,70,76,83,86,79,73,66,62,65,84,71,51,75,68,74,75,45,67,67,68,68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72
126,209744,32,173,74,0,4,3,83,51,70,73,68,78,80,44,56,71,42,75,69,41,67,73,82,83,77,75,62,59,76,84,74,55,82,70,68,66,49,59,68,68,72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71
127,210384,28,175,66,0,3,3,87,63,67,76,68,72,79,63,58,73,49,77,70,47,60,74,86,87,85,71,82,67,76,84,66,63,72,73,70,55,50,67,65,71,68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
128,211108,28,174,65,0,3,4,85,71,74,75,39,68,70,70,44,74,62,80,67,74,75,67,84,85,79,77,72,75,75,76,66,71,63,36,73,78,63,69,32,46,42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
129,212692,25,174,68,0,3,4,77,72,75,78,30,59,78,71,38,74,56,77,76,73,69,78,82,73,83,72,88,77,55,68,62,75,39,29,75,76,65,74,30,28,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,76
130,212715,29,163,69,1,3,4,91,71,69,79,44,68,69,73,53,71,67,79,73,53,65,75,90,91,92,73,84,73,71,81,60,69,69,45,75,69,55,79,35,49,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76
131,213135,26,189,90,1,4,4,79,75,67,75,27,74,69,76,74,73,70,76,54,40,59,77,73,84,71,76,64,80,76,70,77,70,69,28,77,69,65,77,16,24,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75
132,213388,28,175,70,1,3,3,73,69,73,77,35,64,74,68,42,75,63,78,74,68,70,77,76,70,74,77,80,74,51,77,61,73,60,32,73,74,53,76,34,37,34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,75
133,216433,26,188,90,1,4,4,73,78,70,76,35,69,74,77,72,73,67,78,75,73,54,78,68,77,68,79,65,84,52,73,75,77,55,28,78,73,80,72,40,28,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,76
134,220746,24,169,68,0,3,4,78,73,74,81,56,57,76,74,46,74,66,82,83,71,65,81,81,76,75,69,88,78,55,63,54,70,58,64,70,76,68,80,49,64,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
135,221841,24,172,69,1,4,3,90,77,66,76,35,71,62,79,66,70,68,74,69,63,58,74,93,88,87,76,90,76,84,81,61,76,79,41,78,67,71,75,36,23,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
136,222461,26,169,69,1,3,4,83,66,68,82,40,52,68,69,35,71,61,85,54,50,60,82,84,83,81,75,82,64,33,71,42,63,57,30,67,77,57,71,59,34,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
137,226268,23,175,75,0,2,3,75,61,75,74,70,62,82,50,58,75,77,74,82,75,73,76,77,73,72,67,84,65,51,77,54,72,65,75,72,66,66,59,67,72,73,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,72
138,228747,25,175,78,1,2,4,83,76,70,80,35,69,64,75,48,74,74,82,84,68,68,80,85,82,80,71,72,81,35,75,69,80,68,25,73,67,45,74,36,37,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
139,228819,24,168,66,1,3,4,83,69,72,77,40,71,72,66,45,72,62,76,75,65,68,75,84,83,83,70,85,75,60,83,68,70,64,40,71,76,70,75,40,40,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74
140,233959,25,179,71,1,2,4,94,68,64,78,32,65,64,68,35,69,50,81,57,46,56,73,93,94,89,73,75,72,58,83,60,63,55,26,77,66,72,70,45,25,26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
141,236276,24,178,74,1,4,4,83,73,70,78,42,67,72,74,44,71,55,80,76,57,64,78,85,81,80,72,74,79,61,74,69,75,55,32,71,70,44,73,35,52,47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
142,237135,30,177,63,1,3,4,76,75,71,78,41,73,72,73,60,72,64,76,80,69,61,79,77,76,83,79,76,83,70,90,66,73,72,32,77,73,71,80,40,40,41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
143,240915,21,185,79,0,3,2,78,57,68,74,71,66,77,49,71,75,35,76,60,59,61,76,78,78,74,72,63,71,73,71,62,65,67,70,68,54,44,62,67,75,74,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,71
144,241907,23,170,68,1,4,4,82,74,67,77,29,59,67,77,44,72,71,75,72,34,57,77,83,82,83,73,84,75,58,79,54,69,49,21,77,75,57,74,42,18,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
145,246708,27,184,76,1,4,3,83,75,72,74,51,69,75,77,74,75,69,72,75,56,71,78,82,84,76,72,68,77,69,76,69,74,62,42,77,68,59,72,63,41,42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
146,251566,20,179,75,1,3,3,87,69,67,78,44,67,72,74,72,70,61,78,70,49,50,77,88,86,83,74,79,68,55,76,61,60,75,37,74,72,60,73,44,40,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
147,253004,18,178,66,1,4,4,88,74,68,79,29,53,69,80,58,72,59,79,64,45,69,76,90,87,89,74,81,68,73,63,48,70,48,19,69,67,74,76,23,32,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76
148,178424,34,176,70,0,3,4,71,69,74,75,72,69,80,56,73,74,69,75,82,80,72,77,70,72,71,73,70,87,61,73,65,83,74,74,70,66,61,72,70,73,70,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72
149,180175,31,175,72,1,4,4,77,74,69,76,32,69,68,74,69,75,70,74,81,70,53,78,75,78,81,72,69,76,81,61,74,71,63,29,77,66,74,74,35,23,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
150,188268,33,169,67,1,4,4,83,70,71,77,52,62,73,69,69,74,75,75,71,45,65,75,82,84,83,74,85,73,89,70,47,67,83,61,74,73,65,83,49,46,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75
151,189485,31,173,66,1,3,4,82,70,68,78,38,49,66,70,64,72,69,78,65,65,59,77,83,81,87,73,85,70,70,58,45,68,40,25,72,72,69,72,55,27,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
152,190059,29,182,74,1,4,3,75,73,73,73,71,75,77,72,68,71,57,73,75,66,72,74,74,75,72,74,67,77,57,77,76,76,72,74,73,75,62,72,69,72,68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
153,197891,28,172,69,1,3,3,73,75,69,76,30,51,73,77,72,74,71,76,62,57,59,77,74,73,78,79,76,74,73,65,41,73,55,23,81,68,64,71,25,28,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,75
154,205855,27,182,80,1,5,3,79,75,67,76,32,77,67,76,73,74,70,78,68,71,39,79,82,76,67,75,61,82,78,67,78,69,88,25,75,73,66,74,39,22,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,75
155,206594,26,180,77,0,2,3,73,67,73,77,67,62,79,64,48,74,56,79,74,64,67,76,75,72,76,73,77,74,46,76,60,72,55,65,71,72,55,71,68,72,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
156,207707,32,178,72,0,3,3,71,56,71,72,75,71,72,52,64,77,44,70,65,55,73,75,69,72,69,74,69,73,74,60,71,54,85,77,60,65,49,72,76,76,77,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,68
157,207993,28,183,82,0,2,3,75,62,68,71,71,86,72,57,66,71,55,74,61,42,62,72,69,79,60,71,55,79,75,75,90,58,90,69,71,71,54,66,70,73,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70
158,209289,27,170,70,0,3,3,75,59,75,72,70,60,79,65,73,80,42,70,65,51,76,76,78,73,71,72,79,58,61,63,61,50,55,65,72,70,50,65,64,75,76,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,72
159,209782,28,180,70,1,2,4,76,72,73,80,38,59,66,69,40,75,66,82,76,78,71,78,75,76,84,71,77,76,56,71,58,80,47,52,70,75,55,71,29,42,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,75
160,211267,28,174,71,1,4,5,87,68,69,83,41,65,67,64,62,68,65,82,76,71,63,80,88,86,90,73,92,75,78,85,53,70,66,43,69,74,72,87,33,41,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
161,213814,27,171,75,1,4,4,79,70,73,81,39,60,77,67,40,77,72,83,78,69,67,82,76,81,79,72,77,74,44,72,62,70,42,34,74,68,69,74,44,38,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
162,215103,35,169,72,1,4,4,86,70,66,78,43,66,66,71,35,68,49,77,58,50,64,76,91,82,90,71,80,74,72,80,64,70,51,52,72,70,70,71,40,44,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75
163,215202,26,169,67,1,3,4,84,73,66,79,36,63,66,75,72,71,68,80,59,49,65,76,86,83,89,67,91,69,88,70,58,74,62,35,77,63,64,73,31,32,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75
164,215449,25,185,81,0,3,3,78,77,76,73,64,71,85,72,52,73,73,73,87,88,70,73,76,79,76,73,74,88,49,77,69,82,74,60,72,70,74,72,65,69,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,75
165,215798,24,179,69,0,4,3,86,75,70,74,67,77,72,75,68,74,67,73,68,65,62,74,85,87,82,70,78,80,77,91,72,75,72,66,76,69,64,67,64,70,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
166,219732,26,172,75,1,4,3,94,67,68,79,34,59,70,65,47,72,74,80,74,58,60,76,94,94,92,70,86,67,57,67,60,71,46,21,70,67,61,68,32,37,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
167,219797,27,180,89,1,4,3,83,74,64,77,35,78,66,73,67,70,64,79,68,27,61,76,82,84,78,73,73,80,77,75,82,74,74,30,73,63,68,77,40,25,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
168,220633,25,183,75,1,3,4,86,71,67,79,37,55,67,74,31,68,54,83,68,60,59,78,89,84,84,66,76,78,51,66,56,65,41,25,69,71,57,60,42,45,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,75
169,221053,27,174,79,0,3,3,81,57,67,72,68,75,74,53,63,69,51,74,62,54,65,73,80,82,70,71,69,65,58,83,73,53,73,66,72,60,58,63,65,73,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70
170,221125,25,179,79,1,2,3,81,74,71,74,26,69,64,75,71,81,71,73,52,40,72,75,84,79,83,74,71,75,67,80,72,74,49,21,72,74,69,66,22,23,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
171,221634,27,161,59,1,3,5,79,67,70,82,46,56,61,64,53,74,67,83,72,62,71,80,87,73,88,72,91,71,54,76,40,70,69,44,69,71,54,71,47,47,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74
172,221919,26,176,72,1,3,4,81,70,70,80,35,59,74,69,50,70,63,83,79,68,57,77,82,81,84,70,78,77,30,70,55,70,62,39,66,72,71,71,33,33,24,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,75
173,224218,25,175,74,1,4,4,85,73,67,76,35,61,70,73,49,70,67,78,71,68,55,75,86,85,79,72,75,74,54,68,59,74,59,29,74,68,67,71,37,35,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,75
174,225363,26,175,70,0,3,4,76,71,72,79,42,64,68,68,40,74,59,79,77,74,64,76,78,74,89,78,80,76,66,74,57,75,66,48,68,75,70,76,29,48,49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,75
175,225733,31,177,74,1,5,5,79,78,72,75,32,70,72,77,58,74,70,74,65,74,67,76,76,82,78,72,73,82,65,80,71,80,55,24,78,73,70,67,45,18,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
176,226045,26,176,73,0,3,3,82,67,71,74,69,73,77,69,64,73,49,76,73,47,66,74,83,82,76,67,71,75,77,90,71,59,58,65,74,69,65,68,72,69,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
177,226777,26,188,90,1,4,3,71,74,59,70,26,80,55,75,75,69,61,73,60,22,40,72,70,71,63,73,48,80,68,77,91,69,59,22,75,67,63,68,21,18,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70
178,227591,29,178,80,1,4,3,87,79,64,72,28,72,69,83,70,67,57,75,51,42,58,70,85,88,74,65,60,75,72,65,74,80,74,27,75,67,75,67,25,21,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
179,229153,23,182,78,0,4,3,85,67,70,80,31,71,70,70,35,70,62,83,75,70,65,81,86,85,79,60,80,70,65,70,80,70,50,30,63,73,30,62,31,30,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75
180,229453,24,183,78,0,4,4,76,66,70,77,64,69,75,63,57,70,60,79,70,63,61,77,77,75,76,72,73,73,53,86,64,71,63,67,66,73,49,72,62,68,63,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73
181,229593,26,186,83,1,4,3,76,67,74,81,41,63,76,61,68,77,72,86,82,72,67,84,74,78,77,68,58,76,67,54,73,72,50,30,62,68,72,70,41,42,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75
182,229764,24,180,76,0,3,4,82,71,71,77,64,69,75,70,51,74,65,78,74,38,65,75,85,79,82,72,76,70,66,72,66,73,71,52,72,73,71,75,72,68,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
183,230186,37,177,73,0,3,2,70,49,68,65,74,71,73,45,68,70,41,61,45,46,69,69,69,70,67,72,72,55,69,79,64,52,79,70,51,70,51,68,78,77,71,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
184,230341,25,182,81,0,3,2,73,44,64,65,75,73,74,41,70,72,46,63,51,52,61,68,70,75,61,72,58,44,47,72,76,42,71,74,61,49,53,65,75,76,74,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63
185,230975,24,175,72,1,3,3,88,70,66,76,37,67,72,72,42,64,60,75,68,60,55,77,90,86,83,70,83,68,53,92,66,72,42,38,74,71,61,63,45,28,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
186,231591,26,172,70,0,2,3,77,54,72,74,69,67,77,50,76,78,49,76,69,70,69,70,77,77,76,72,75,63,63,77,65,56,61,68,64,60,48,68,62,73,74,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
187,231836,22,171,70,1,3,4,82,72,68,79,35,54,69,72,44,68,76,79,74,62,62,76,84,80,92,69,89,73,84,78,42,73,44,35,72,69,65,73,32,36,34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
188,233500,22,172,60,1,4,4,89,64,69,81,52,64,64,66,65,76,72,84,64,42,65,77,91,87,93,69,85,67,89,77,58,55,56,50,69,73,55,71,56,48,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
189,234824,24,176,74,1,3,3,88,74,65,76,28,68,71,75,58,65,68,77,56,46,60,76,85,91,82,70,73,75,76,71,68,72,61,31,75,68,71,73,25,23,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
190,235172,22,174,67,0,2,4,86,55,71,78,65,63,77,52,54,72,47,78,68,59,64,75,87,86,84,74,82,64,52,74,58,48,63,67,73,72,58,74,66,67,65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73
191,235467,26,168,65,1,3,5,89,68,73,83,59,63,71,67,51,73,57,83,77,61,75,82,91,87,93,69,90,73,77,82,52,71,64,65,66,77,65,77,53,65,53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77
192,235883,21,178,71,0,3,4,82,65,70,76,68,66,75,68,55,75,55,74,71,31,62,78,85,80,79,74,84,67,66,76,60,55,67,70,76,72,61,76,69,70,63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
193,238858,24,175,72,0,3,4,79,67,71,80,46,61,74,63,56,71,68,82,75,69,61,79,82,77,78,76,76,73,56,74,56,66,56,53,74,75,65,79,32,51,49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,75
194,246113,23,176,69,0,3,3,89,60,69,75,69,69,74,60,60,73,50,75,71,35,69,75,89,89,81,73,74,67,62,74,63,57,78,70,70,65,40,70,71,70,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73
195,251470,20,192,79,0,4,4,72,72,75,77,62,71,74,74,71,77,72,79,71,68,74,81,69,75,76,71,55,72,61,83,72,71,57,59,73,75,58,74,68,59,54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75
196,252084,24,184,78,1,4,3,76,78,59,72,38,73,51,80,74,69,69,73,50,45,57,74,78,74,73,58,69,79,79,68,79,77,62,33,77,55,61,65,33,36,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
197,256769,19,173,63,0,3,2,74,55,70,73,71,69,74,52,59,72,54,73,66,53,70,72,74,74,74,71,77,63,71,77,65,51,67,72,70,66,54,68,71,74,73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
198,261204,26,178,64,1,3,4,85,71,62,78,27,65,68,75,67,61,57,78,68,65,47,77,85,85,82,73,75,71,69,69,61,68,71,29,74,69,50,80,22,22,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75
199,169324,35,175,73,0,3,3,70,63,70,73,70,70,75,53,57,70,70,71,73,70,68,73,72,69,80,70,80,74,60,86,64,72,65,72,70,64,50,75,70,73,70,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
200,183332,34,176,69,1,3,4,77,70,72,78,42,49,72,73,43,73,66,78,76,54,70,77,79,76,84,69,80,70,64,48,47,66,50,49,69,74,60,80,48,33,34,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,74
201,186395,31,172,76,0,4,4,65,73,75,76,65,69,78,69,39,75,75,77,78,71,72,76,68,62,67,74,81,76,70,75,60,77,82,68,74,73,72,73,67,69,67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73
202,189172,31,180,74,0,2,3,74,71,73,72,47,66,77,74,46,72,58,72,70,73,71,71,73,74,79,71,72,72,75,73,61,66,65,49,74,72,77,68,55,40,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73
203,192546,30,183,78,0,2,3,71,45,66,72,70,73,76,43,56,69,24,74,70,53,58,72,69,72,66,70,66,57,65,81,73,38,63,71,57,57,52,65,72,74,68,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65
204,199386,30,170,64,1,2,3,77,74,67,73,45,70,70,75,82,67,75,71,74,64,63,73,80,75,75,74,82,76,88,83,58,74,78,41,76,65,54,73,37,43,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73
205,200641,31,178,80,1,3,4,75,72,68,78,32,66,70,70,51,72,67,78,82,74,63,79,78,73,76,74,78,75,62,66,71,75,52,37,72,60,75,73,25,30,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
206,203505,27,173,75,0,4,3,78,64,69,69,69,75,75,61,67,68,45,66,70,62,67,68,79,77,79,67,86,72,90,83,72,67,69,73,66,66,61,64,65,71,71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
207,203872,34,168,71,1,3,4,83,71,70,75,43,67,68,72,58,71,62,73,69,73,64,75,84,82,83,76,78,73,74,71,62,68,75,21,74,72,77,71,53,46,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74
