,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cdm
73,237238,24,193,88,1,3,3,66.0,75.0,75.0,75.0,78.0,84.0,68,71,78,81,62,78,72,53,78,76,62,69,66,79,60,85,73,84,84,81,88,76,71,75,60,78,76,81,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
74,162240,33,185,85,0,2,4,70.0,68.0,76.0,85.0,73.0,77.0,65,64,70,83,73,87,65,55,79,86,69,71,77,71,90,77,79,66,83,68,73,78,67,78,63,90,72,73,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
75,170890,34,180,75,0,2,2,73.0,65.0,72.0,76.0,77.0,79.0,72,59,68,78,72,75,60,52,72,75,74,73,81,78,76,78,86,85,75,66,81,78,64,71,56,77,79,78,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79
76,186682,33,181,72,1,3,3,45.0,64.0,75.0,72.0,75.0,70.0,54,54,57,85,67,72,50,71,83,81,44,45,55,72,52,76,60,66,71,75,75,77,66,78,62,65,77,77,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
77,187052,31,182,80,1,3,3,65.0,64.0,74.0,74.0,75.0,78.0,62,61,62,81,56,73,70,65,80,78,64,65,71,78,63,68,70,82,74,70,83,81,63,74,68,80,75,76,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
78,188041,32,181,78,1,3,3,70.0,66.0,77.0,75.0,73.0,75.0,73,58,51,81,58,74,75,63,79,77,69,71,70,75,75,76,53,90,70,73,74,78,74,75,63,84,74,77,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
79,189560,33,190,80,1,4,3,33.0,70.0,75.0,70.0,77.0,79.0,59,67,82,82,66,69,66,67,81,80,32,33,51,75,35,79,73,65,89,67,75,76,77,77,69,81,78,77,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
80,190584,31,179,74,1,3,3,47.0,71.0,77.0,78.0,77.0,69.0,68,72,51,80,58,78,76,68,79,80,58,38,69,81,71,69,62,69,68,76,75,81,77,82,50,79,79,79,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
81,191202,32,194,83,0,3,3,36.0,67.0,75.0,73.0,80.0,73.0,70,59,74,82,71,75,70,63,82,79,33,39,47,80,47,84,63,54,82,67,76,80,63,68,64,83,82,81,72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
82,191740,31,182,71,1,4,3,65.0,70.0,77.0,79.0,78.0,75.0,71,68,63,80,64,78,79,64,77,81,68,62,76,80,76,78,62,81,70,68,81,82,75,79,74,82,79,80,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
83,193198,29,187,73,1,2,3,60.0,70.0,79.0,70.0,75.0,83.0,74,58,69,84,69,66,80,79,77,79,58,61,60,75,53,85,67,84,85,81,83,78,65,74,74,80,74,76,71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
84,199503,28,185,82,0,2,3,50.0,64.0,79.0,69.0,69.0,80.0,71,50,62,84,50,66,76,77,84,80,48,52,49,73,61,90,33,84,79,75,91,71,62,78,63,67,71,68,68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
85,201455,28,188,76,0,2,4,68.0,74.0,75.0,77.0,78.0,89.0,65,68,75,81,62,76,62,56,78,79,67,69,73,80,66,86,79,82,94,83,86,80,77,79,45,84,77,79,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
86,202335,27,190,90,1,2,2,53.0,64.0,69.0,64.0,79.0,83.0,64,52,81,71,51,65,68,73,75,72,51,55,35,79,41,84,71,67,91,74,88,76,53,64,74,74,77,80,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78
87,202648,27,180,71,1,3,4,66.0,75.0,78.0,79.0,71.0,71.0,71,70,60,81,75,79,77,66,81,81,67,66,74,76,75,83,60,76,68,82,75,71,75,83,60,82,72,72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
88,204024,30,191,76,1,3,3,44.0,50.0,70.0,73.0,78.0,75.0,61,48,61,78,58,72,54,51,73,77,52,38,64,82,54,54,51,87,71,43,75,82,70,70,47,77,83,77,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
89,206413,31,181,80,0,3,3,65.0,63.0,71.0,69.0,79.0,79.0,63,56,74,80,56,64,60,45,76,73,68,63,63,78,73,75,71,82,76,70,84,82,60,67,52,81,79,79,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
90,208135,28,184,76,1,3,3,70.0,76.0,72.0,76.0,77.0,81.0,68,76,66,79,68,77,41,42,76,80,66,73,65,79,68,84,73,89,80,75,75,80,76,76,54,74,75,80,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79
91,211748,27,183,73,0,4,4,58.0,76.0,79.0,82.0,65.0,70.0,76,75,46,78,59,82,85,80,80,85,62,54,77,80,78,79,69,77,67,80,69,64,78,82,70,81,73,63,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
92,214047,30,182,71,1,4,3,75.0,74.0,75.0,76.0,75.0,81.0,68,77,67,80,50,76,63,63,77,77,75,75,74,83,71,76,81,93,77,73,75,79,75,77,68,76,76,76,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
93,218339,25,178,68,1,4,4,70.0,69.0,76.0,83.0,67.0,70.0,67,62,44,82,66,84,78,53,79,82,78,63,87,79,87,81,71,90,59,77,74,78,68,79,55,71,73,64,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
94,219809,26,189,85,1,3,3,64.0,48.0,68.0,74.0,77.0,84.0,55,37,71,78,36,77,51,37,73,77,63,65,60,75,56,72,75,78,87,50,85,79,59,70,45,77,72,81,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
95,220673,25,185,80,1,4,3,69.0,69.0,72.0,73.0,79.0,82.0,65,66,74,77,64,74,65,54,76,75,70,68,66,73,76,78,76,84,82,66,79,77,68,72,68,72,74,87,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80
96,222028,25,186,80,1,3,3,59.0,60.0,75.0,77.0,80.0,75.0,59,65,65,84,57,76,63,46,82,79,67,52,76,82,65,48,68,85,68,61,83,80,69,79,52,83,82,82,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
97,230234,25,177,75,1,4,2,67.0,62.0,74.0,75.0,78.0,76.0,75,58,59,78,58,75,48,73,75,77,68,66,76,78,71,72,71,89,68,64,81,79,54,73,61,68,80,81,77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79
98,230251,21,188,88,1,3,2,71.0,70.0,70.0,72.0,80.0,83.0,52,68,83,78,67,72,64,68,72,74,62,78,67,75,69,75,71,87,82,70,84,72,67,72,72,76,82,84,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
99,232665,25,175,74,1,3,3,47.0,60.0,72.0,72.0,77.0,76.0,59,49,62,79,43,72,66,54,78,79,42,51,55,77,73,77,56,73,76,75,83,78,60,74,50,65,79,80,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
100,233738,24,181,73,1,3,2,68.0,67.0,75.0,73.0,79.0,81.0,65,67,73,81,47,70,73,65,79,78,60,74,70,81,74,75,79,83,78,68,86,81,65,74,51,73,80,80,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82
101,236480,24,182,80,1,3,4,70.0,68.0,75.0,78.0,77.0,75.0,65,58,65,80,65,80,62,75,77,78,69,71,73,79,77,82,80,80,73,79,74,81,68,76,58,75,73,83,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
102,239301,23,178,77,0,3,3,71.0,58.0,73.0,76.0,79.0,80.0,70,52,74,77,52,74,63,53,79,78,74,68,72,77,79,68,88,83,76,63,84,79,62,73,55,81,81,81,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
103,239433,26,189,78,1,3,3,56.0,68.0,75.0,71.0,77.0,78.0,65,70,73,80,49,70,63,72,76,76,53,58,60,80,56,72,76,84,76,69,78,81,73,78,50,77,76,79,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
104,240679,23,183,77,0,2,3,65.0,72.0,79.0,72.0,76.0,77.0,76,67,73,82,66,70,69,77,83,76,66,64,66,80,71,78,78,84,75,76,71,79,68,76,85,79,77,75,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
105,241637,21,187,81,1,3,3,72.0,69.0,75.0,77.0,77.0,82.0,65,67,73,80,50,77,68,53,79,79,70,73,75,79,69,76,74,85,82,72,78,78,79,78,55,78,77,79,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
106,247851,23,182,78,1,3,3,68.0,63.0,78.0,78.0,73.0,75.0,66,60,60,84,66,78,75,62,82,80,66,69,71,77,73,66,59,84,72,67,74,75,66,82,65,80,75,76,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
107,171897,34,169,67,0,2,3,64.0,68.0,80.0,79.0,73.0,69.0,74,64,55,82,69,78,78,80,79,80,67,62,79,77,87,73,71,81,60,73,74,75,69,82,70,76,74,75,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
108,178007,35,180,79,0,4,4,46.0,70.0,83.0,76.0,66.0,71.0,82,61,67,84,70,73,83,79,85,84,45,47,66,69,75,80,68,71,71,80,71,71,65,80,73,81,55,72,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
109,178213,32,190,80,1,3,3,48.0,72.0,75.0,71.0,77.0,76.0,69,70,70,79,69,75,67,71,78,78,50,47,33,79,58,77,72,77,78,74,72,82,78,77,54,73,76,78,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
110,178250,35,179,77,1,3,3,39.0,66.0,68.0,68.0,78.0,87.0,58,57,75,72,67,63,70,69,74,76,35,43,61,75,66,82,82,76,92,71,89,79,59,65,61,73,76,79,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
111,183394,31,187,91,1,3,3,74.0,61.0,73.0,75.0,75.0,87.0,72,52,65,77,62,78,75,60,75,76,65,81,64,76,58,83,70,85,90,59,85,75,71,68,60,74,75,79,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78
112,186801,31,189,83,1,3,3,64.0,64.0,62.0,69.0,78.0,85.0,53,63,79,69,50,68,39,47,65,73,61,66,62,79,54,74,77,87,85,63,85,77,69,65,52,72,77,79,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
113,187936,32,196,89,1,3,2,40.0,56.0,70.0,67.0,77.0,85.0,58,51,76,79,50,70,65,40,72,75,41,40,35,75,31,62,76,84,89,59,80,80,60,72,57,79,76,77,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
114,189280,31,175,73,1,3,3,58.0,62.0,80.0,74.0,74.0,75.0,82,55,60,80,56,70,83,80,79,77,63,53,74,77,78,76,67,86,68,65,81,76,68,77,64,77,76,76,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
115,189606,33,181,85,1,3,2,55.0,49.0,70.0,69.0,77.0,79.0,63,39,70,81,50,65,47,49,75,76,54,55,64,75,65,73,80,82,77,39,80,77,62,64,59,77,79,80,72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
116,198658,27,176,70,1,3,3,76.0,63.0,77.0,77.0,71.0,79.0,73,58,58,83,60,75,66,55,80,78,75,76,74,80,83,74,65,90,76,66,77,78,66,76,51,78,73,70,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
117,199576,29,183,83,1,3,2,41.0,44.0,62.0,65.0,80.0,81.0,37,25,69,78,52,63,49,53,72,70,50,34,54,72,59,75,65,74,82,48,89,81,48,56,54,74,80,83,78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
118,207566,29,187,79,1,4,3,40.0,60.0,75.0,68.0,74.0,84.0,68,58,70,79,50,71,80,50,77,72,36,43,49,71,43,71,70,81,89,56,78,76,63,79,60,86,78,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
119,208268,26,186,80,1,3,3,55.0,71.0,76.0,75.0,75.0,78.0,70,68,76,81,70,76,68,62,79,80,58,53,62,76,54,80,69,81,78,73,75,74,76,74,58,74,74,77,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
120,208334,31,185,75,0,4,3,59.0,60.0,75.0,75.0,76.0,75.0,78,55,67,76,51,74,65,65,75,77,67,53,68,80,68,69,80,78,74,61,74,76,61,74,65,78,77,78,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
121,210881,26,178,68,0,3,3,70.0,73.0,75.0,78.0,71.0,80.0,64,71,59,80,71,80,66,61,83,78,73,67,77,76,80,83,75,90,75,73,79,73,72,76,55,68,69,75,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
122,213160,27,182,78,1,3,4,76.0,64.0,74.0,77.0,76.0,72.0,73,62,70,78,55,77,65,66,76,81,74,78,70,77,65,68,63,90,66,63,69,73,68,72,67,73,79,76,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
123,213874,29,177,75,1,3,3,72.0,67.0,76.0,77.0,74.0,75.0,67,60,58,80,60,76,67,73,82,78,69,75,77,75,77,78,71,78,73,73,77,79,68,77,60,78,75,75,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
124,219792,26,183,73,1,2,3,60.0,62.0,71.0,74.0,76.0,74.0,59,59,62,79,57,73,48,59,78,78,60,60,70,73,68,75,71,91,67,61,73,75,60,74,46,67,77,80,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
125,219985,29,187,81,1,3,3,65.0,71.0,75.0,77.0,76.0,73.0,69,68,79,80,62,77,64,58,77,81,65,65,69,77,65,78,75,77,72,75,72,77,76,80,56,81,77,77,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
126,225659,26,185,80,1,4,2,54.0,56.0,66.0,66.0,80.0,77.0,59,43,73,75,47,63,49,42,72,75,53,55,49,75,50,77,42,77,79,69,83,82,56,65,53,70,82,81,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
127,228336,25,187,77,1,3,3,69.0,60.0,77.0,78.0,72.0,66.0,68,58,61,84,53,78,47,68,82,81,61,75,68,81,65,65,48,70,72,60,50,80,70,82,50,81,73,72,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
128,232487,28,178,76,1,4,3,66.0,61.0,70.0,75.0,78.0,73.0,55,57,74,79,26,72,43,46,77,80,73,60,71,73,76,71,89,80,65,68,78,78,54,75,62,80,80,78,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
129,234060,23,184,77,1,3,3,63.0,70.0,73.0,75.0,77.0,74.0,57,71,68,83,54,76,56,51,82,80,62,64,61,74,65,75,75,73,72,71,79,78,70,76,59,69,76,80,78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
130,239817,22,188,82,1,3,3,70.0,56.0,74.0,77.0,72.0,80.0,65,51,60,79,53,78,65,53,78,79,71,69,69,77,69,64,71,83,81,58,77,75,70,78,52,78,72,74,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
131,242201,26,175,67,1,3,3,72.0,70.0,76.0,74.0,74.0,75.0,72,67,48,80,51,71,71,73,75,78,76,69,72,77,77,76,71,86,72,72,72,78,75,74,73,80,77,77,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
132,244253,23,193,81,1,4,3,66.0,75.0,75.0,74.0,78.0,81.0,70,72,75,80,66,74,70,55,77,81,60,70,62,76,57,80,75,79,87,78,68,76,73,76,72,75,77,81,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
133,245630,22,176,69,1,3,3,71.0,67.0,74.0,77.0,74.0,78.0,66,64,58,79,46,77,66,48,77,78,71,71,72,79,77,76,62,84,76,69,77,79,74,77,64,76,74,79,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
134,246104,19,190,79,1,4,4,77.0,74.0,77.0,82.0,68.0,71.0,74,74,58,79,69,83,73,56,78,84,76,78,80,73,75,77,72,81,74,78,52,74,72,80,58,79,71,67,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
135,246646,21,174,63,1,3,3,73.0,58.0,72.0,81.0,72.0,69.0,54,55,42,81,49,80,66,52,77,80,76,71,87,78,85,63,48,86,57,59,83,77,69,79,53,78,73,78,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
136,248243,18,182,68,0,3,4,72.0,65.0,76.0,80.0,75.0,77.0,70,62,64,81,59,80,72,59,77,81,73,71,80,78,76,72,70,80,76,64,77,76,73,77,62,81,75,78,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
137,158963,35,178,63,1,4,3,41.0,63.0,78.0,77.0,75.0,64.0,74,50,54,82,78,76,71,76,79,80,40,42,69,70,84,77,56,65,58,74,78,78,50,76,72,80,76,78,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
138,170370,31,172,73,1,4,3,71.0,66.0,79.0,77.0,70.0,72.0,76,61,55,85,69,77,77,70,78,79,73,69,74,77,79,72,67,80,69,73,72,71,71,75,59,77,70,73,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
139,181098,37,180,72,1,3,3,51.0,51.0,73.0,71.0,76.0,62.0,70,45,60,78,56,66,68,63,78,78,51,51,65,74,70,55,67,60,62,52,63,80,60,69,61,85,82,74,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
140,184703,35,166,68,0,3,3,62.0,73.0,77.0,80.0,59.0,69.0,67,65,46,81,72,77,77,80,75,81,61,63,86,80,91,80,74,81,63,85,68,67,75,80,72,81,60,60,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73
141,185221,33,187,78,0,3,3,52.0,57.0,68.0,69.0,75.0,80.0,63,40,72,74,54,68,42,64,75,73,53,51,62,70,61,78,77,81,79,76,80,76,53,67,58,84,74,79,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77
142,190432,35,178,72,1,2,2,61.0,64.0,72.0,69.0,74.0,74.0,64,62,59,78,44,65,61,45,77,77,63,60,65,69,68,73,78,73,73,65,78,76,69,75,56,61,73,78,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
143,190875,34,186,84,1,4,3,58.0,74.0,73.0,74.0,77.0,87.0,68,68,75,76,69,75,68,69,76,77,60,57,68,79,54,85,90,86,87,79,86,78,75,73,71,75,77,77,78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77
144,198118,30,188,77,1,3,2,67.0,59.0,65.0,65.0,80.0,78.0,52,49,83,75,49,63,42,53,73,70,61,72,53,77,50,78,75,74,80,66,80,83,61,65,50,75,79,77,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77
145,198129,32,174,74,0,2,3,64.0,55.0,67.0,72.0,73.0,77.0,53,48,44,78,55,70,63,43,70,75,61,66,69,75,72,67,70,83,76,62,72,77,65,68,40,80,73,82,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
146,200094,28,184,78,1,3,3,75.0,70.0,72.0,76.0,73.0,76.0,65,69,57,78,45,77,58,56,76,76,73,77,80,73,74,81,67,78,75,74,77,75,68,74,54,72,73,76,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
147,200215,30,179,71,1,3,3,60.0,64.0,71.0,73.0,76.0,77.0,67,61,64,76,55,72,56,52,74,75,69,52,69,76,74,73,76,76,74,68,85,79,69,72,51,78,77,77,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
148,201505,31,183,81,1,3,2,56.0,58.0,66.0,65.0,78.0,76.0,55,50,78,75,55,63,50,45,70,74,57,55,45,72,55,77,78,65,80,60,77,78,60,69,50,70,78,77,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
