,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cm
73,197965,31,177,72,1,4,3,75.0,77.0,81.0,82.0,64.0,66.0,80,77,45,82,78,82,83,77,81,84,78,73,77,83,77,76,67,78,59,77,67,72,84,83,78,84,67,67,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
74,198710,29,180,75,0,3,4,53.0,86.0,86.0,86.0,50.0,60.0,89,84,62,84,90,86,89,86,85,90,55,51,78,83,76,86,46,55,64,91,60,55,80,84,81,87,52,41,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
75,199564,29,178,68,1,3,4,76.0,63.0,80.0,77.0,76.0,73.0,82,63,70,81,50,78,78,60,78,80,73,79,69,78,73,65,42,92,69,66,67,77,69,82,57,76,75,77,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
76,200888,29,188,83,1,3,3,64.0,63.0,71.0,73.0,80.0,86.0,58,57,83,81,55,75,54,53,78,77,60,67,54,75,60,74,77,85,89,67,80,80,71,72,57,78,81,81,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
77,205569,26,173,66,1,3,3,59.0,74.0,86.0,78.0,67.0,73.0,89,71,57,85,51,76,92,92,84,82,66,54,75,75,76,82,65,91,64,79,73,67,65,82,79,77,64,74,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82
78,206511,27,184,74,0,2,3,65.0,81.0,79.0,78.0,76.0,74.0,69,77,58,82,84,78,83,81,83,82,65,65,68,83,67,88,61,78,73,87,77,79,76,78,57,79,78,79,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82
79,207439,27,180,75,1,4,4,66.0,71.0,83.0,79.0,76.0,79.0,79,61,60,84,71,79,80,78,85,81,67,66,71,78,75,88,66,79,77,77,89,75,76,84,64,84,79,78,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83
80,209297,28,169,62,0,4,4,77.0,66.0,77.0,81.0,75.0,71.0,70,60,52,82,65,79,76,74,80,80,81,74,88,86,87,77,80,93,52,68,87,83,70,73,64,79,74,80,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
81,210008,26,192,80,0,3,3,76.0,74.0,76.0,80.0,76.0,79.0,70,69,69,84,69,80,55,59,80,84,70,81,69,82,69,86,73,86,80,76,69,80,76,75,67,80,70,81,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
82,210406,27,180,75,1,5,4,81.0,75.0,81.0,85.0,70.0,61.0,77,72,52,84,75,87,80,65,81,85,83,79,85,79,79,79,52,75,57,83,56,75,78,84,51,75,69,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
83,210411,26,172,71,1,3,4,78.0,69.0,79.0,85.0,63.0,68.0,79,68,57,79,63,86,80,72,77,85,80,76,85,82,82,73,45,80,60,67,77,62,77,82,72,81,66,67,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
84,212194,25,185,83,1,4,4,73.0,75.0,80.0,84.0,48.0,66.0,79,73,54,82,79,84,77,65,79,85,77,69,84,79,83,81,62,80,71,78,38,47,77,82,54,81,46,47,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
85,221363,24,184,74,1,3,3,68.0,78.0,76.0,79.0,72.0,77.0,67,78,69,81,80,76,78,65,78,85,67,69,75,81,69,83,71,84,74,78,76,73,80,79,61,84,72,73,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83
86,224081,25,178,72,1,3,3,67.0,65.0,76.0,75.0,78.0,82.0,70,62,65,80,55,73,62,71,82,79,69,66,72,76,72,75,82,85,78,67,86,77,66,74,58,78,79,82,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79
87,225375,24,180,72,1,3,3,81.0,68.0,77.0,78.0,80.0,77.0,78,69,69,82,60,78,70,47,78,78,82,81,76,79,74,72,73,88,69,68,85,84,71,76,54,79,83,79,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
88,226226,25,177,68,0,3,4,75.0,76.0,82.0,83.0,69.0,73.0,79,75,60,84,69,83,82,79,83,85,76,75,83,82,80,82,57,76,70,75,82,70,76,83,65,80,64,75,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83
89,228251,25,186,77,1,3,3,78.0,74.0,81.0,80.0,72.0,77.0,74,72,71,86,69,78,70,70,82,83,77,79,79,79,86,76,70,88,74,74,72,70,78,84,80,82,70,74,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83
90,230258,21,175,70,1,4,2,77.0,57.0,74.0,77.0,82.0,68.0,61,53,70,82,57,77,54,57,78,76,75,78,72,80,77,60,40,91,56,59,75,82,58,77,77,81,83,86,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
91,231969,28,181,79,0,4,4,74.0,80.0,83.0,81.0,64.0,79.0,79,73,74,85,70,83,85,86,81,85,73,74,69,77,73,90,74,81,79,87,78,66,77,84,83,75,55,72,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81
92,232411,23,179,72,1,3,4,79.0,74.0,81.0,85.0,69.0,65.0,81,74,59,83,59,86,81,76,80,86,81,78,85,78,83,79,59,74,63,76,59,69,78,81,65,79,69,72,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
93,233927,23,180,72,0,3,4,74.0,75.0,79.0,83.0,69.0,78.0,71,74,60,82,71,85,80,73,79,84,72,76,76,82,79,77,79,84,74,74,78,72,80,82,75,84,69,72,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83
94,234153,24,180,76,1,4,3,78.0,77.0,82.0,79.0,71.0,71.0,77,78,56,85,66,80,80,82,82,81,75,80,75,83,73,77,58,81,70,76,65,74,78,81,86,76,67,79,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
95,234906,23,175,70,1,3,4,75.0,75.0,81.0,85.0,66.0,71.0,70,76,59,86,68,86,80,72,80,86,78,73,84,82,83,72,66,76,69,75,69,69,78,84,74,82,68,68,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83
96,240950,23,173,65,1,4,4,76.0,81.0,79.0,84.0,56.0,65.0,75,84,40,83,79,83,77,72,78,84,77,76,83,84,87,81,43,85,58,76,64,66,84,81,74,86,57,57,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82
97,251854,18,174,61,1,4,4,78.0,65.0,79.0,84.0,66.0,63.0,68,68,50,85,45,84,73,51,80,83,81,76,88,81,89,62,65,86,53,65,59,68,77,86,53,84,65,73,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
98,162347,34,170,61,1,4,3,50.0,72.0,84.0,80.0,70.0,66.0,85,68,68,86,76,76,84,82,83,85,55,45,75,75,85,77,69,75,57,77,74,70,68,83,70,89,71,70,68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80
99,171877,33,183,73,1,5,4,68.0,77.0,81.0,80.0,70.0,71.0,78,73,74,83,77,80,80,70,82,82,69,67,76,77,72,82,73,71,75,81,60,71,81,83,70,84,72,67,62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
100,172522,32,181,74,1,3,3,74.0,77.0,80.0,77.0,76.0,76.0,79,75,69,80,69,76,78,84,81,80,73,75,73,80,71,85,68,87,73,80,74,79,76,78,61,77,76,76,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
101,178518,33,176,65,1,3,3,71.0,84.0,78.0,74.0,73.0,80.0,73,80,59,82,87,70,73,68,79,79,70,71,69,80,83,93,74,69,84,90,85,68,81,81,63,83,69,83,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80
102,186561,30,183,76,1,3,3,66.0,70.0,81.0,83.0,66.0,66.0,75,61,55,85,77,85,83,73,81,84,63,69,73,76,80,80,63,65,66,77,68,66,78,82,75,80,68,67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
103,189271,30,176,74,1,3,3,68.0,67.0,76.0,80.0,78.0,79.0,69,64,63,82,53,80,68,41,81,81,68,68,74,81,77,75,78,75,78,72,88,80,77,80,52,78,77,81,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
104,193061,30,182,77,1,4,4,76.0,74.0,79.0,81.0,68.0,73.0,73,75,60,82,73,83,78,74,80,82,79,74,76,80,76,72,68,87,68,74,70,70,78,79,72,78,62,74,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
105,196432,35,178,77,1,4,3,68.0,66.0,77.0,77.0,77.0,78.0,68,61,65,85,63,76,69,63,77,79,70,66,76,80,70,75,72,73,78,67,87,78,73,79,73,80,77,79,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
106,197242,31,187,84,1,3,3,68.0,76.0,72.0,72.0,75.0,81.0,63,72,75,78,75,70,54,62,81,79,67,69,59,80,53,82,74,78,83,78,80,77,72,69,78,80,75,76,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
107,198031,29,181,78,1,3,3,58.0,79.0,82.0,77.0,72.0,70.0,81,72,66,84,79,76,81,81,82,81,62,55,69,79,68,88,58,76,66,86,76,73,79,81,82,81,77,72,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
108,199042,32,171,68,1,4,3,65.0,71.0,80.0,77.0,76.0,72.0,77,66,53,81,68,74,75,75,83,78,68,63,79,81,86,78,61,80,64,77,84,83,68,79,75,73,80,74,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
109,201400,28,174,71,0,4,4,71.0,75.0,80.0,84.0,69.0,68.0,74,71,55,85,75,86,80,61,80,84,74,68,83,77,80,80,75,66,67,79,70,70,77,83,67,82,70,74,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
110,202024,29,180,80,1,3,4,69.0,71.0,77.0,78.0,75.0,73.0,72,68,41,81,68,78,60,70,80,81,68,69,69,83,62,73,55,87,69,75,72,79,78,79,61,83,80,79,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
111,202166,27,187,77,1,5,4,74.0,76.0,80.0,82.0,58.0,66.0,79,74,64,81,77,83,77,76,77,84,76,73,80,78,74,80,77,68,67,78,56,66,78,81,65,82,48,64,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
112,202325,29,172,71,1,4,3,57.0,42.0,75.0,77.0,76.0,76.0,70,31,57,80,48,72,65,62,78,82,64,52,82,78,88,62,79,91,66,34,82,78,65,74,58,75,79,77,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
113,205686,29,172,69,1,4,4,67.0,74.0,83.0,82.0,69.0,69.0,83,71,47,83,62,81,81,79,82,82,70,65,86,77,90,77,36,78,63,80,83,78,74,84,75,83,67,71,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
114,211117,25,188,80,1,3,4,68.0,78.0,78.0,82.0,65.0,75.0,72,80,79,82,79,83,77,60,80,84,67,68,76,80,66,78,71,80,75,74,70,60,82,82,80,85,64,65,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82
115,212814,28,179,73,1,4,4,69.0,69.0,80.0,83.0,66.0,68.0,76,64,55,84,69,84,74,67,79,85,71,68,80,75,77,76,62,80,65,72,60,73,74,82,66,82,57,73,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
116,219683,26,181,81,1,3,3,66.0,77.0,77.0,78.0,76.0,78.0,65,75,83,82,60,76,66,67,84,82,69,64,75,82,76,85,83,77,76,82,83,76,79,80,61,75,75,77,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
117,220971,26,172,64,1,4,4,70.0,73.0,75.0,85.0,65.0,66.0,62,74,42,83,71,85,64,70,75,86,77,65,88,80,90,76,52,73,59,73,78,76,74,80,58,81,68,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
118,223959,25,166,60,1,3,3,74.0,67.0,74.0,79.0,79.0,75.0,71,61,59,78,65,77,70,72,73,79,76,72,86,77,90,78,52,84,68,74,86,83,68,74,48,78,80,82,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79
119,224309,26,183,74,1,4,4,63.0,75.0,81.0,77.0,67.0,76.0,70,75,47,84,59,79,83,81,84,80,59,66,67,77,58,80,55,81,74,78,80,69,69,82,69,77,67,76,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
120,226754,23,175,70,0,3,4,73.0,67.0,80.0,84.0,73.0,73.0,72,63,62,84,64,84,70,73,83,84,80,67,86,81,88,74,78,79,66,72,81,75,64,81,68,79,74,76,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
121,229857,25,168,62,1,4,4,67.0,60.0,83.0,83.0,67.0,59.0,78,49,45,87,49,79,75,75,84,90,71,64,81,73,91,69,68,65,50,73,71,74,62,86,73,78,63,73,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82
122,229927,24,184,72,0,2,3,74.0,64.0,79.0,80.0,78.0,77.0,73,61,54,86,56,77,79,60,79,84,73,74,79,84,81,69,68,77,76,65,81,81,74,77,67,78,79,82,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82
123,230767,23,176,70,1,4,4,84.0,74.0,77.0,84.0,72.0,84.0,72,67,61,81,68,84,69,68,79,83,86,83,85,80,89,89,84,87,83,78,84,75,74,79,68,83,73,74,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83
124,233195,23,174,76,0,3,3,69.0,70.0,73.0,77.0,73.0,81.0,59,66,44,79,60,76,70,60,77,77,74,64,78,81,77,78,63,85,80,76,85,83,75,78,56,74,75,74,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80
125,237238,24,193,88,1,3,3,66.0,75.0,75.0,75.0,78.0,84.0,68,71,78,81,62,78,72,53,78,76,62,69,66,79,60,85,73,84,84,81,88,76,71,75,60,78,76,81,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
126,240709,23,176,75,1,4,3,84.0,73.0,73.0,81.0,70.0,78.0,79,74,49,74,63,83,64,45,69,78,83,85,82,78,87,77,73,91,73,73,74,74,76,75,51,76,74,70,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
127,41,37,171,68,1,4,4,51.0,69.0,84.0,84.0,59.0,57.0,75,68,54,89,79,84,80,70,83,89,59,44,72,71,76,67,40,51,62,70,58,59,78,90,71,89,68,53,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79
128,138412,35,175,70,1,4,3,56.0,70.0,81.0,77.0,77.0,75.0,85,62,65,82,76,76,81,75,80,81,60,52,68,84,72,82,62,77,70,70,86,78,71,77,89,84,77,80,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79
129,162240,33,185,85,0,2,4,70.0,68.0,76.0,85.0,73.0,77.0,65,64,70,83,73,87,65,55,79,86,69,71,77,71,90,77,79,66,83,68,73,78,67,78,63,90,72,73,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
130,170890,34,180,75,0,2,2,73.0,65.0,72.0,76.0,77.0,79.0,72,59,68,78,72,75,60,52,72,75,74,73,81,78,76,78,86,85,75,66,81,78,64,71,56,77,79,78,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77
131,184484,31,186,77,1,4,3,54.0,78.0,82.0,78.0,59.0,66.0,85,74,60,82,77,78,87,84,78,83,55,53,66,77,61,84,65,77,64,83,57,58,78,80,78,80,57,61,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
132,186682,33,181,72,1,3,3,45.0,64.0,75.0,72.0,75.0,70.0,54,54,57,85,67,72,50,71,83,81,44,45,55,72,52,76,60,66,71,75,75,77,66,78,62,65,77,77,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
133,187052,31,182,80,1,3,3,65.0,64.0,74.0,74.0,75.0,78.0,62,61,62,81,56,73,70,65,80,78,64,65,71,78,63,68,70,82,74,70,83,81,63,74,68,80,75,76,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
134,188041,32,181,78,1,3,3,70.0,66.0,77.0,75.0,73.0,75.0,73,58,51,81,58,74,75,63,79,77,69,71,70,75,75,76,53,90,70,73,74,78,74,75,63,84,74,77,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
135,189560,33,190,80,1,4,3,33.0,70.0,75.0,70.0,77.0,79.0,59,67,82,82,66,69,66,67,81,80,32,33,51,75,35,79,73,65,89,67,75,76,77,77,69,81,78,77,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
136,190584,31,179,74,1,3,3,47.0,71.0,77.0,78.0,77.0,69.0,68,72,51,80,58,78,76,68,79,80,58,38,69,81,71,69,62,69,68,76,75,81,77,82,50,79,79,79,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
137,191740,31,182,71,1,4,3,65.0,70.0,77.0,79.0,78.0,75.0,71,68,63,80,64,78,79,64,77,81,68,62,76,80,76,78,62,81,70,68,81,82,75,79,74,82,79,80,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
138,193198,29,187,73,1,2,3,60.0,70.0,79.0,70.0,75.0,83.0,74,58,69,84,69,66,80,79,77,79,58,61,60,75,53,85,67,84,85,81,83,78,65,74,74,80,74,76,71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
139,198329,30,182,77,0,3,4,86.0,78.0,75.0,79.0,45.0,71.0,77,78,78,79,75,79,83,67,62,81,87,86,79,79,74,82,77,75,69,76,68,33,78,77,77,80,46,43,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
140,198784,27,175,70,1,4,4,81.0,74.0,77.0,82.0,67.0,74.0,78,70,39,80,60,83,73,60,75,83,82,81,79,78,87,83,69,80,70,78,77,73,79,79,69,77,68,72,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
141,199503,28,185,82,0,2,3,50.0,64.0,79.0,69.0,69.0,80.0,71,50,62,84,50,66,76,77,84,80,48,52,49,73,61,90,33,84,79,75,91,71,62,78,63,67,71,68,68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
142,201455,28,188,76,0,2,4,68.0,74.0,75.0,77.0,78.0,89.0,65,68,75,81,62,76,62,56,78,79,67,69,73,80,66,86,79,82,94,83,86,80,77,79,45,84,77,79,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
143,202648,27,180,71,1,3,4,66.0,75.0,78.0,79.0,71.0,71.0,71,70,60,81,75,79,77,66,81,81,67,66,74,76,75,83,60,76,68,82,75,71,75,83,60,82,72,72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
144,203483,28,179,70,1,3,3,71.0,80.0,73.0,76.0,72.0,78.0,67,81,77,79,82,75,61,44,77,80,69,72,68,82,68,81,69,90,73,75,79,73,83,78,76,82,68,75,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
145,206545,29,178,75,1,4,4,56.0,71.0,78.0,78.0,70.0,67.0,72,66,71,80,65,78,78,69,79,81,57,55,70,79,67,77,69,74,63,78,69,73,77,82,65,76,69,72,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
146,208135,28,184,76,1,3,3,70.0,76.0,72.0,76.0,77.0,81.0,68,76,66,79,68,77,41,42,76,80,66,73,65,79,68,84,73,89,80,75,75,80,76,76,54,74,75,80,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79
147,210324,28,176,73,1,4,3,75.0,72.0,80.0,79.0,57.0,66.0,80,75,40,81,64,78,77,71,81,79,75,75,77,83,77,68,61,86,64,69,47,74,82,81,71,81,62,49,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
148,211748,27,183,73,0,4,4,58.0,76.0,79.0,82.0,65.0,70.0,76,75,46,78,59,82,85,80,80,85,62,54,77,80,78,79,69,77,67,80,69,64,78,82,70,81,73,63,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
