,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lb
73,200536,28,181,83,0,2,3,86.0,51.0,72.0,73.0,72.0,77.0,77,48,60,73,49,73,59,42,73,73,82,90,71,75,73,65,63,77,79,40,75,76,72,75,56,74,72,73,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
74,201454,30,184,80,0,4,3,71.0,64.0,76.0,76.0,75.0,69.0,83,54,68,77,52,78,77,68,74,78,66,75,70,71,62,80,71,74,65,69,74,74,69,69,76,75,75,77,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
75,202562,28,175,80,0,3,3,88.0,65.0,72.0,78.0,73.0,73.0,74,63,64,72,57,78,75,56,72,78,87,88,77,77,81,75,71,75,72,65,72,76,69,71,51,77,73,73,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
76,203177,28,183,78,1,3,3,77.0,63.0,70.0,73.0,73.0,77.0,74,63,68,75,45,76,58,40,69,74,76,78,67,76,62,74,74,81,78,56,70,74,72,66,49,68,73,75,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
77,204876,29,182,69,0,2,3,87.0,58.0,71.0,76.0,70.0,73.0,77,56,57,73,48,77,75,56,64,74,84,89,77,73,73,64,73,85,72,59,62,73,72,68,50,73,71,72,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
78,210282,31,178,72,1,2,3,84.0,64.0,69.0,75.0,70.0,69.0,73,53,60,73,71,75,69,59,66,77,77,90,79,68,75,78,68,80,65,68,65,72,74,63,70,70,68,74,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
79,210864,27,182,70,1,3,3,75.0,51.0,66.0,73.0,75.0,72.0,74,47,66,73,40,72,40,30,68,74,73,77,74,73,69,68,68,80,66,43,78,76,63,59,40,74,74,78,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
80,212491,27,179,70,0,2,4,80.0,63.0,72.0,79.0,70.0,70.0,78,55,63,75,61,82,72,48,69,78,77,82,77,74,79,75,70,78,67,71,65,69,65,71,49,75,66,75,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
81,215071,33,170,69,1,5,3,83.0,67.0,72.0,80.0,70.0,78.0,76,60,65,73,65,78,79,55,67,81,84,83,83,75,81,79,75,84,73,71,84,70,76,74,64,80,69,71,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
82,215160,27,184,84,0,3,3,80.0,68.0,74.0,74.0,70.0,79.0,81,63,61,73,69,74,79,63,75,71,78,82,82,74,70,78,60,90,77,69,77,72,71,68,65,74,69,72,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
83,218659,25,183,70,0,2,3,74.0,46.0,72.0,72.0,73.0,68.0,81,40,60,74,40,72,77,68,65,74,73,74,69,74,63,65,61,78,66,38,63,77,62,62,51,65,74,75,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
84,219681,27,176,70,0,5,3,76.0,65.0,70.0,74.0,75.0,76.0,74,60,71,75,56,74,69,49,70,75,76,76,73,74,75,72,83,81,73,68,74,78,71,62,65,71,74,75,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
85,220421,27,168,67,0,3,3,88.0,61.0,69.0,76.0,71.0,76.0,71,61,55,73,47,74,64,41,69,74,89,88,83,75,92,68,66,84,73,57,77,72,70,66,46,74,71,74,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
86,225793,23,183,79,1,3,2,83.0,44.0,61.0,66.0,76.0,82.0,56,35,73,71,40,62,39,33,65,68,74,90,70,74,66,53,80,80,83,55,81,74,46,56,44,68,75,78,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
87,226637,25,180,75,0,2,2,66.0,36.0,65.0,67.0,77.0,69.0,76,28,75,77,34,64,60,62,65,73,68,64,64,73,65,51,60,68,70,33,70,74,54,37,40,64,78,79,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
88,228302,25,184,73,0,2,3,78.0,72.0,70.0,75.0,73.0,77.0,75,72,66,72,63,76,74,57,68,75,78,78,77,75,64,78,67,83,76,69,72,72,75,66,64,64,72,76,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
89,230043,22,170,73,0,2,3,84.0,64.0,71.0,75.0,72.0,76.0,74,58,61,74,53,76,76,58,69,74,85,84,76,75,82,80,75,78,76,69,74,73,71,68,42,72,73,74,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77
90,230241,29,165,62,0,3,2,79.0,62.0,71.0,70.0,74.0,69.0,76,58,74,73,69,69,76,80,68,69,76,82,74,77,54,75,86,75,65,60,68,73,44,60,73,78,76,74,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77
91,230337,33,175,68,0,3,3,82.0,63.0,75.0,77.0,71.0,64.0,75,60,60,75,59,76,84,77,72,73,85,79,89,82,79,70,69,84,52,61,70,62,72,73,67,80,76,74,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
92,231318,23,173,68,0,2,3,74.0,72.0,75.0,74.0,72.0,73.0,77,65,62,77,70,75,72,73,72,74,74,74,73,75,80,84,56,86,64,78,85,75,76,71,60,69,73,74,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
93,231554,23,183,80,1,4,3,82.0,50.0,69.0,73.0,73.0,70.0,73,53,65,72,42,73,60,60,65,74,78,85,72,74,70,54,64,77,68,40,66,70,66,67,43,66,73,77,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
94,232440,23,179,70,0,2,3,72.0,54.0,74.0,75.0,73.0,59.0,76,50,62,78,43,74,73,70,70,76,74,71,75,77,75,60,70,80,48,58,59,74,72,71,48,77,73,75,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
95,236403,21,192,80,0,3,2,75.0,47.0,70.0,74.0,77.0,76.0,66,38,78,76,31,76,59,30,74,78,69,79,55,76,55,65,72,75,78,54,74,75,67,71,33,78,77,79,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77
96,238041,21,169,67,0,3,3,81.0,56.0,64.0,75.0,72.0,73.0,75,50,58,75,59,75,36,35,56,74,82,81,82,71,89,65,85,80,67,62,77,70,60,52,46,66,70,78,76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
97,238857,26,177,69,1,4,3,87.0,60.0,67.0,76.0,70.0,69.0,75,61,62,70,57,76,70,48,54,73,89,86,85,75,81,66,60,86,59,54,75,70,72,65,47,75,69,72,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
98,152554,35,176,65,0,4,4,75.0,43.0,69.0,74.0,73.0,67.0,74,34,68,76,59,75,64,38,73,74,75,75,76,71,73,52,70,80,66,43,54,75,68,59,45,73,72,76,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
99,154950,37,180,75,0,2,4,73.0,70.0,75.0,77.0,73.0,68.0,78,66,57,77,67,78,79,74,72,77,72,73,75,74,73,74,54,66,67,74,74,74,75,72,72,81,75,74,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
100,169705,31,179,85,0,3,3,74.0,53.0,72.0,75.0,73.0,71.0,75,50,68,76,43,76,71,66,69,76,75,73,73,70,69,59,72,70,69,54,77,76,63,65,52,73,70,76,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
101,173208,34,183,75,0,3,3,73.0,61.0,75.0,72.0,78.0,71.0,79,56,69,75,62,72,72,66,76,73,73,73,69,75,65,68,78,69,69,59,78,79,68,72,78,74,80,79,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
102,186190,30,176,67,0,4,3,84.0,68.0,72.0,75.0,72.0,68.0,69,65,59,74,60,76,72,76,74,75,82,86,77,73,76,75,90,74,61,68,73,69,74,68,60,67,71,76,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
103,193352,28,182,77,0,3,3,71.0,67.0,74.0,74.0,75.0,74.0,78,58,64,75,66,74,80,81,75,76,69,72,71,72,70,78,73,74,74,72,74,77,64,66,80,77,74,77,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
104,201118,29,172,67,1,4,3,76.0,63.0,70.0,75.0,72.0,66.0,70,54,65,75,50,75,66,64,69,76,78,75,73,74,81,76,72,75,57,70,75,74,71,63,60,69,68,76,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
105,201389,28,185,78,0,3,3,75.0,65.0,74.0,73.0,72.0,69.0,80,58,62,75,46,73,68,60,75,75,74,76,71,74,72,79,72,72,66,72,74,74,69,69,64,70,74,73,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76
106,201510,28,182,74,0,3,3,74.0,65.0,72.0,76.0,73.0,72.0,75,66,72,75,61,76,69,53,67,80,77,71,72,69,70,69,85,72,69,62,75,74,74,75,54,74,70,75,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
107,203741,29,180,70,0,5,3,85.0,51.0,72.0,74.0,67.0,75.0,76,45,64,72,35,74,68,45,70,76,83,86,79,73,66,62,65,84,71,51,75,68,74,75,45,67,67,68,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
108,204125,30,175,75,1,5,3,73.0,60.0,71.0,71.0,74.0,82.0,78,58,67,71,60,70,65,49,72,67,74,72,74,76,84,70,82,87,77,53,90,73,71,70,51,72,75,75,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76
109,204760,27,185,70,0,2,3,69.0,54.0,70.0,72.0,75.0,77.0,76,49,71,73,43,74,69,61,68,72,65,73,67,73,66,63,76,77,75,59,81,75,59,65,45,73,76,76,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76
110,205566,28,171,65,0,2,3,82.0,66.0,68.0,77.0,69.0,69.0,78,59,61,73,40,76,66,40,64,78,79,85,80,75,83,80,85,75,59,74,81,69,71,61,54,66,66,74,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
111,206058,28,182,78,1,4,3,68.0,46.0,70.0,74.0,75.0,69.0,77,33,68,74,41,74,75,39,68,75,66,69,75,73,76,67,80,77,66,51,66,75,64,63,49,74,77,76,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
112,208001,26,174,68,0,3,3,91.0,55.0,67.0,77.0,70.0,59.0,76,51,41,70,52,78,65,46,61,75,90,91,86,71,83,66,73,72,45,57,74,78,59,64,41,68,72,70,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
113,208509,26,177,67,1,3,3,75.0,57.0,69.0,72.0,73.0,77.0,74,50,56,70,61,72,70,57,69,73,77,73,73,70,72,67,86,90,71,62,72,74,68,66,49,69,73,76,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
114,209744,32,173,74,0,4,3,83.0,51.0,70.0,73.0,68.0,78.0,80,44,56,71,42,75,69,41,67,73,82,83,77,75,62,59,76,84,74,55,82,70,68,66,49,59,68,68,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
115,210384,28,175,66,0,3,3,87.0,63.0,67.0,76.0,68.0,72.0,79,63,58,73,49,77,70,47,60,74,86,87,85,71,82,67,76,84,66,63,72,73,70,55,50,67,65,71,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
116,212678,27,181,72,0,2,3,67.0,60.0,75.0,74.0,72.0,71.0,79,55,56,74,56,73,75,70,75,75,75,61,75,73,72,69,69,87,65,59,67,72,65,73,62,74,71,76,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
117,225863,23,181,68,0,4,3,74.0,33.0,73.0,74.0,77.0,74.0,73,33,72,78,29,73,52,30,78,77,72,75,72,76,70,39,85,74,74,21,71,80,62,74,36,77,76,76,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
118,226268,23,175,75,0,2,3,75.0,61.0,75.0,74.0,70.0,62.0,82,50,58,75,77,74,82,75,73,76,77,73,72,67,84,65,51,77,54,72,65,75,72,66,66,59,67,72,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
119,228579,24,183,79,1,4,3,74.0,53.0,71.0,75.0,73.0,69.0,74,50,63,74,53,76,73,49,66,75,74,74,75,74,69,62,66,74,68,46,68,74,62,69,59,75,73,74,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
120,230189,29,177,76,0,3,3,78.0,56.0,70.0,68.0,73.0,69.0,77,48,66,75,55,66,61,43,72,67,71,84,80,73,70,68,69,72,69,56,67,75,60,63,72,68,73,73,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
121,230348,29,178,75,0,3,3,79.0,53.0,67.0,72.0,74.0,67.0,73,48,72,66,58,72,80,65,74,71,76,81,77,68,69,54,77,80,57,58,75,73,58,57,55,68,75,72,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
122,234574,22,184,75,1,4,3,79.0,60.0,70.0,77.0,72.0,75.0,78,52,69,74,44,78,74,44,62,75,78,80,79,74,72,78,84,74,74,64,78,74,70,64,43,76,70,74,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
123,240716,23,184,78,0,3,3,76.0,50.0,65.0,70.0,74.0,77.0,72,49,71,68,38,70,67,41,60,73,74,77,67,78,48,56,75,78,75,48,79,75,63,60,42,70,72,76,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
124,240915,21,185,79,0,3,2,78.0,57.0,68.0,74.0,71.0,66.0,77,49,71,75,35,76,60,59,61,76,78,78,74,72,63,71,73,71,62,65,67,70,68,54,44,62,67,75,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
125,244380,22,180,71,0,2,2,78.0,44.0,62.0,61.0,73.0,63.0,76,44,66,72,27,54,32,32,55,66,77,78,69,73,67,47,66,78,57,49,57,72,41,52,35,59,76,73,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
126,251528,24,182,74,0,2,2,93.0,36.0,57.0,66.0,72.0,72.0,69,29,59,66,32,63,47,29,60,65,92,93,74,73,69,49,91,78,68,29,68,73,65,34,42,68,74,73,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
127,253290,23,181,70,0,3,2,82.0,62.0,71.0,75.0,69.0,69.0,78,65,56,74,55,74,68,63,67,75,83,82,79,71,77,64,77,84,66,60,55,69,66,64,47,68,70,71,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
128,169595,30,174,76,0,3,3,72.0,58.0,71.0,75.0,74.0,68.0,76,52,64,75,60,75,66,57,66,76,71,72,69,73,78,67,77,52,68,59,87,74,63,68,57,73,75,75,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
129,171875,32,181,72,0,2,3,69.0,72.0,77.0,76.0,68.0,72.0,86,65,62,75,76,75,84,84,74,78,71,68,71,79,69,82,76,69,67,77,88,69,74,72,74,77,64,73,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
130,175932,32,186,77,1,3,2,83.0,51.0,64.0,69.0,76.0,78.0,64,50,72,69,34,67,28,48,71,69,80,86,66,74,70,63,74,78,77,49,80,75,56,64,40,80,77,75,77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
131,178424,34,176,70,0,3,4,71.0,69.0,74.0,75.0,72.0,69.0,80,56,73,74,69,75,82,80,72,77,70,72,71,73,70,87,61,73,65,83,74,74,70,66,61,72,70,73,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
132,183427,31,174,78,0,3,3,65.0,67.0,73.0,75.0,72.0,66.0,73,58,60,76,56,72,72,53,74,76,65,65,77,74,85,81,67,67,60,74,81,75,68,70,65,75,70,76,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
133,186347,31,173,75,0,3,3,77.0,69.0,72.0,72.0,71.0,68.0,75,66,49,75,65,72,77,76,65,70,78,76,76,75,79,75,74,76,60,71,74,76,66,69,67,67,74,73,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
134,189860,30,174,61,1,3,3,74.0,57.0,70.0,74.0,70.0,68.0,76,53,58,74,54,72,65,55,63,75,76,72,78,70,82,56,69,77,63,64,70,71,67,69,60,68,71,72,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
135,190223,33,177,77,0,3,3,75.0,46.0,69.0,70.0,73.0,75.0,78,35,71,73,50,68,76,33,69,72,74,75,74,68,73,61,77,76,73,54,78,73,54,62,44,75,72,75,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
136,192667,33,189,80,1,3,3,79.0,59.0,73.0,69.0,74.0,84.0,78,52,74,75,44,74,71,30,73,73,77,81,49,71,40,74,78,79,86,66,86,73,75,74,37,67,72,76,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
137,198032,29,198,87,0,3,2,48.0,33.0,63.0,58.0,75.0,80.0,67,25,78,69,22,59,48,46,66,64,40,55,33,72,30,53,54,70,89,29,78,73,37,52,48,68,75,77,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
138,199986,34,178,76,1,4,2,56.0,57.0,71.0,67.0,74.0,78.0,76,40,73,71,48,63,82,83,75,74,48,62,58,74,66,84,81,69,80,72,84,77,57,57,47,65,68,78,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74
139,201862,31,186,82,0,2,3,65.0,59.0,66.0,63.0,74.0,68.0,71,50,75,71,48,61,69,57,67,65,64,66,65,71,62,80,78,34,76,63,87,76,53,55,55,65,70,76,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72
140,203570,30,183,81,1,4,3,74.0,69.0,70.0,73.0,73.0,75.0,66,71,63,76,59,73,57,50,70,74,73,75,73,75,69,68,57,92,73,72,65,73,72,74,57,74,73,76,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
141,204977,32,173,73,1,3,3,83.0,48.0,62.0,70.0,70.0,74.0,70,40,59,68,40,66,65,45,66,69,91,77,88,77,79,64,90,80,68,51,77,73,48,46,55,69,68,73,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
142,207707,32,178,72,0,3,3,71.0,56.0,71.0,72.0,75.0,71.0,72,52,64,77,44,70,65,55,73,75,69,72,69,74,69,73,74,60,71,54,85,77,60,65,49,72,76,76,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
143,207993,28,183,82,0,2,3,75.0,62.0,68.0,71.0,71.0,86.0,72,57,66,71,55,74,61,42,62,72,69,79,60,71,55,79,75,75,90,58,90,69,71,71,54,66,70,73,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74
144,208520,31,185,78,1,2,2,75.0,53.0,66.0,64.0,73.0,76.0,73,46,60,68,41,58,63,55,65,69,74,76,70,73,67,67,77,82,73,58,76,73,65,60,36,71,75,73,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
145,209289,27,170,70,0,3,3,75.0,59.0,75.0,72.0,70.0,60.0,79,65,73,80,42,70,65,51,76,76,78,73,71,72,79,58,61,63,61,50,55,65,72,70,50,65,64,75,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75
146,209781,34,181,73,0,4,3,67.0,72.0,75.0,74.0,69.0,70.0,76,69,53,75,78,73,75,76,74,77,64,70,74,75,65,74,70,77,67,76,71,73,76,72,63,65,70,70,69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
147,210603,29,170,64,1,5,3,90.0,54.0,67.0,73.0,70.0,66.0,66,42,59,71,55,72,68,54,64,71,92,88,88,69,73,68,65,88,56,64,64,73,69,64,52,65,70,70,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
148,212541,34,181,68,0,3,3,77.0,63.0,69.0,70.0,71.0,74.0,74,51,55,70,61,71,71,62,69,69,80,75,71,72,67,78,74,74,69,73,85,75,68,64,69,68,70,74,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
