,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,cb
73,198141,30,184,73,1,3,3,71.0,61.0,72.0,73.0,80.0,74.0,57,55,78,79,43,70,66,51,79,78,71,71,71,82,71,73,88,69,74,68,77,83,61,76,52,76,79,80,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
74,201143,29,184,78,1,3,2,66.0,46.0,74.0,70.0,81.0,74.0,73,41,81,80,49,64,67,49,78,76,67,65,73,79,64,52,80,65,78,49,76,83,67,71,35,78,80,80,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
75,201922,28,184,83,0,3,2,70.0,70.0,67.0,61.0,81.0,81.0,53,65,83,72,64,54,58,66,80,65,65,74,63,76,63,83,86,76,83,71,81,78,68,65,61,78,79,85,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
76,205600,27,182,75,0,3,2,65.0,62.0,68.0,67.0,80.0,78.0,61,51,78,76,65,64,72,62,73,73,64,65,58,78,64,83,81,64,84,70,80,81,51,58,59,74,80,80,79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80
77,205705,31,192,84,0,2,2,61.0,50.0,63.0,60.0,82.0,77.0,57,40,80,78,49,58,36,38,74,69,53,68,47,74,34,67,75,65,80,56,86,80,52,47,48,69,82,83,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
78,207599,28,191,82,1,3,2,55.0,49.0,65.0,65.0,82.0,80.0,60,50,84,76,40,64,53,33,70,69,52,58,52,77,59,58,85,68,86,46,77,80,29,60,48,72,82,83,79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
79,213661,25,187,81,1,3,2,65.0,31.0,65.0,68.0,83.0,72.0,49,36,79,79,25,66,41,39,71,73,60,69,61,79,60,31,75,68,73,20,73,82,32,62,36,76,83,84,82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
80,220182,26,184,80,1,3,2,83.0,43.0,67.0,71.0,81.0,81.0,58,42,77,77,35,69,52,29,71,73,82,83,69,80,62,57,82,81,83,36,76,82,36,67,39,79,79,82,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83
81,221660,26,187,80,1,4,3,63.0,51.0,73.0,72.0,81.0,78.0,62,42,76,79,38,70,64,59,80,77,61,65,62,83,60,72,77,77,76,52,83,82,51,72,54,83,82,81,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
82,222331,25,187,88,1,3,2,85.0,51.0,64.0,71.0,82.0,77.0,72,59,78,74,41,71,45,22,63,73,81,89,63,81,60,58,82,82,76,31,72,81,70,55,26,68,84,81,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82
83,226491,24,178,70,0,3,3,84.0,60.0,75.0,77.0,75.0,79.0,82,52,59,77,38,78,72,56,68,77,86,83,76,76,77,79,80,86,74,66,84,77,73,73,42,74,78,76,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
84,229237,25,187,91,1,4,2,81.0,48.0,67.0,74.0,81.0,77.0,53,38,78,79,42,74,54,59,69,75,77,84,69,81,65,75,83,72,80,48,74,81,37,65,40,76,82,82,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82
85,229261,24,191,81,1,3,3,83.0,64.0,72.0,75.0,80.0,84.0,67,66,67,79,35,76,63,46,73,76,79,86,67,82,64,73,66,81,87,63,85,80,65,73,38,83,81,82,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82
86,229582,25,190,77,1,3,2,61.0,45.0,50.0,59.0,80.0,84.0,34,48,82,67,40,51,38,34,42,75,59,63,34,80,57,51,87,86,83,34,85,82,32,51,47,72,78,81,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82
87,230313,33,179,80,1,3,2,67.0,39.0,55.0,58.0,81.0,85.0,39,31,82,66,34,47,33,72,66,68,65,69,55,74,67,61,90,81,91,40,76,81,28,43,43,72,80,81,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80
88,232119,25,185,82,1,4,2,76.0,46.0,60.0,67.0,80.0,80.0,46,39,75,76,48,65,39,39,64,71,69,81,64,77,57,65,76,70,82,44,89,79,42,55,52,76,78,84,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82
89,236987,21,184,68,1,3,3,74.0,50.0,72.0,73.0,79.0,78.0,64,39,73,79,28,70,59,47,78,78,74,74,66,73,67,66,74,78,76,63,83,83,43,74,63,81,76,81,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
90,237383,22,190,75,0,3,2,65.0,33.0,65.0,69.0,82.0,80.0,67,26,81,72,35,68,43,36,73,72,62,68,58,78,57,49,71,81,81,25,80,83,39,57,47,77,80,84,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
91,240900,24,186,81,1,2,2,72.0,22.0,49.0,50.0,81.0,76.0,29,16,81,79,21,35,27,22,50,70,68,75,35,76,60,39,79,67,79,17,78,81,23,30,31,62,78,83,84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82
92,187052,31,182,80,1,3,3,65.0,64.0,74.0,74.0,75.0,78.0,62,61,62,81,56,73,70,65,80,78,64,65,71,78,63,68,70,82,74,70,83,81,63,74,68,80,75,76,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
93,189615,31,175,66,0,3,3,70.0,60.0,75.0,76.0,77.0,68.0,83,54,68,77,48,76,80,73,69,77,73,67,73,78,81,71,86,74,61,66,73,77,60,68,59,72,78,78,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
94,189682,31,180,82,0,3,2,62.0,42.0,58.0,63.0,81.0,78.0,59,36,79,60,29,59,45,31,61,63,61,63,63,78,65,60,89,67,80,39,84,81,40,60,42,74,81,81,79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
95,193198,29,187,73,1,2,3,60.0,70.0,79.0,70.0,75.0,83.0,74,58,69,84,69,66,80,79,77,79,58,61,60,75,53,85,67,84,85,81,83,78,65,74,74,80,74,76,71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
96,198230,34,187,82,1,2,2,49.0,40.0,59.0,56.0,81.0,79.0,42,40,80,74,20,51,28,35,66,68,42,55,37,69,36,65,72,76,81,21,81,82,40,56,38,65,79,83,82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
97,198946,32,180,75,1,3,3,70.0,56.0,67.0,71.0,80.0,79.0,73,48,84,71,57,71,63,62,67,69,74,67,72,78,69,66,84,80,78,58,79,78,66,58,60,73,80,80,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
98,202048,28,186,80,1,3,2,47.0,58.0,75.0,67.0,79.0,75.0,67,51,74,81,56,62,60,62,85,79,41,51,48,80,54,68,84,78,74,64,70,78,50,71,60,80,83,79,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
99,202335,27,190,90,1,2,2,53.0,64.0,69.0,64.0,79.0,83.0,64,52,81,71,51,65,68,73,75,72,51,55,35,79,41,84,71,67,91,74,88,76,53,64,74,74,77,80,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80
100,202750,30,195,97,1,4,2,62.0,36.0,64.0,65.0,79.0,83.0,50,32,79,76,23,63,46,35,74,70,54,69,51,74,47,52,83,67,93,23,77,78,45,61,56,80,77,82,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
101,202935,31,182,75,1,3,2,64.0,33.0,59.0,58.0,80.0,82.0,51,22,75,74,31,49,47,45,68,64,66,62,64,76,71,65,90,76,82,20,88,79,45,39,36,67,80,82,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
102,205923,28,182,76,0,3,3,69.0,58.0,75.0,75.0,78.0,73.0,76,58,66,79,48,75,72,48,75,78,68,69,68,78,68,65,74,79,69,52,73,79,60,72,54,72,78,81,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
103,208165,28,190,83,1,3,2,68.0,39.0,59.0,50.0,82.0,79.0,53,36,80,68,32,34,42,30,68,68,69,68,44,80,51,52,37,78,83,30,82,81,55,56,38,75,83,82,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
104,210897,26,182,82,1,3,2,72.0,53.0,56.0,65.0,80.0,78.0,55,52,79,67,37,63,29,28,66,65,70,74,67,79,63,76,90,70,80,42,81,78,52,43,31,70,78,82,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
105,216145,29,183,81,1,4,2,70.0,33.0,48.0,65.0,82.0,78.0,35,19,81,66,32,63,26,26,60,66,66,74,64,79,66,56,76,78,76,44,81,82,16,33,37,70,82,83,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
106,220523,26,195,94,1,3,2,45.0,54.0,60.0,60.0,80.0,81.0,43,51,86,76,41,62,38,30,69,61,33,54,49,74,32,68,70,66,89,50,80,77,48,56,53,75,79,81,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
107,220793,25,187,79,1,2,2,75.0,45.0,55.0,65.0,80.0,80.0,36,40,79,73,28,62,30,27,67,70,68,80,60,77,55,66,75,70,83,44,84,80,34,49,44,75,78,80,83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81
108,221491,24,189,81,1,3,2,74.0,39.0,63.0,68.0,80.0,77.0,65,30,79,74,30,67,45,29,57,72,66,81,64,77,55,50,80,75,80,45,72,82,53,59,37,65,77,84,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
109,224031,28,185,85,1,4,3,86.0,66.0,67.0,74.0,75.0,79.0,76,56,76,71,68,75,76,48,55,76,84,88,64,76,77,79,81,82,79,77,74,74,69,60,58,69,74,75,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77
110,224196,26,186,82,0,4,3,73.0,59.0,72.0,75.0,77.0,80.0,80,62,81,77,43,77,67,62,68,78,67,77,60,76,63,61,84,79,78,48,83,78,65,63,77,73,74,77,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
111,225508,27,186,77,1,3,3,73.0,42.0,58.0,67.0,79.0,77.0,51,33,78,68,42,67,46,43,60,65,65,79,69,78,61,55,84,53,85,48,85,79,47,55,46,78,76,80,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
112,226221,27,180,71,1,3,2,66.0,33.0,61.0,60.0,79.0,77.0,72,26,82,77,30,48,53,41,55,76,63,68,59,76,57,39,78,74,77,40,80,77,36,32,43,68,76,81,82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
113,226851,25,186,81,1,3,3,69.0,53.0,72.0,71.0,78.0,76.0,77,43,80,75,70,68,63,51,76,77,68,69,66,76,66,71,86,79,76,53,69,78,58,66,51,76,76,79,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
114,232580,23,190,87,0,2,2,68.0,36.0,60.0,58.0,80.0,80.0,38,31,82,75,28,52,47,27,71,66,62,72,51,78,37,51,70,67,86,30,82,78,44,59,40,74,80,81,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
115,232756,23,185,79,1,4,2,82.0,37.0,57.0,65.0,80.0,79.0,56,33,77,70,32,60,38,40,60,65,78,86,73,79,62,42,81,73,81,45,79,79,33,40,27,76,80,82,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
116,233738,24,181,73,1,3,2,68.0,67.0,75.0,73.0,79.0,81.0,65,67,73,81,47,70,73,65,79,78,60,74,70,81,74,75,79,83,78,68,86,81,65,74,51,73,80,80,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
117,235688,25,188,77,1,2,2,81.0,39.0,57.0,59.0,80.0,79.0,35,30,81,70,28,56,31,32,72,63,80,82,50,78,56,59,81,73,79,45,84,80,25,56,44,71,81,78,77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
118,236506,24,183,78,0,3,2,61.0,39.0,63.0,71.0,81.0,78.0,53,32,79,75,25,70,31,22,73,74,67,56,62,76,61,55,81,71,82,43,75,81,32,65,40,77,83,82,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
119,239301,23,178,77,0,3,3,71.0,58.0,73.0,76.0,79.0,80.0,70,52,74,77,52,74,63,53,79,78,74,68,72,77,79,68,88,83,76,63,84,79,62,73,55,81,81,81,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
120,240679,23,183,77,0,2,3,65.0,72.0,79.0,72.0,76.0,77.0,76,67,73,82,66,70,69,77,83,76,66,64,66,80,71,78,78,84,75,76,71,79,68,76,85,79,77,75,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
121,244067,21,190,88,1,2,2,88.0,33.0,56.0,65.0,80.0,77.0,35,29,74,73,28,60,37,26,66,69,81,93,64,78,55,46,80,67,83,27,74,83,32,51,38,80,83,78,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
122,251809,21,193,81,0,3,2,60.0,36.0,59.0,61.0,80.0,84.0,43,24,81,72,27,59,47,28,70,64,57,63,59,75,41,65,78,82,88,37,79,77,38,57,37,74,79,82,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81
123,165229,35,186,80,1,3,2,54.0,43.0,63.0,65.0,79.0,75.0,52,37,77,76,35,62,31,49,72,68,53,54,59,77,60,54,82,63,77,47,81,79,41,56,51,74,79,79,78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
124,180334,34,191,85,1,2,2,42.0,46.0,60.0,56.0,78.0,85.0,36,41,84,72,37,51,46,41,77,64,43,42,40,73,45,74,87,74,90,30,85,76,39,58,51,71,76,81,72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
125,185103,35,187,81,0,3,3,63.0,74.0,79.0,74.0,79.0,74.0,85,60,79,78,64,76,85,89,77,76,62,63,61,77,58,95,79,67,73,86,84,81,67,74,80,83,76,80,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
126,186801,31,189,83,1,3,3,64.0,64.0,62.0,69.0,78.0,85.0,53,63,79,69,50,68,39,47,65,73,61,66,62,79,54,74,77,87,85,63,85,77,69,65,52,72,77,79,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
127,189881,31,194,81,1,3,2,64.0,47.0,58.0,60.0,79.0,79.0,52,54,81,65,49,59,49,22,64,61,52,73,55,75,43,42,80,67,85,35,81,79,46,56,52,74,76,81,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
128,193469,32,185,78,0,2,2,50.0,42.0,65.0,60.0,79.0,78.0,55,37,79,72,39,53,67,46,74,70,51,50,47,76,53,59,77,73,80,38,79,77,39,60,46,70,78,80,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
129,194222,31,185,80,1,3,2,50.0,46.0,55.0,52.0,80.0,78.0,43,49,74,70,29,42,38,35,62,63,46,54,40,76,54,57,76,70,77,33,89,80,44,46,40,71,82,80,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
130,197837,30,188,84,1,3,2,70.0,29.0,52.0,58.0,79.0,83.0,46,20,80,72,36,53,34,13,60,60,68,72,64,64,62,55,85,73,88,25,80,77,39,32,13,66,77,81,82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
131,199206,32,184,76,1,3,2,73.0,40.0,58.0,60.0,80.0,81.0,65,41,79,62,36,53,44,35,60,62,70,76,64,72,63,54,87,82,80,22,82,79,43,50,51,78,83,77,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
132,199915,29,192,88,1,3,2,46.0,51.0,62.0,64.0,79.0,78.0,32,42,76,75,24,65,52,69,75,70,39,52,38,82,39,72,74,68,83,67,80,78,30,58,36,77,81,78,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
133,201042,28,182,71,1,4,3,74.0,62.0,74.0,74.0,74.0,79.0,78,60,69,75,42,75,78,70,73,76,71,76,70,76,69,69,81,86,76,68,76,74,73,68,43,73,73,76,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
134,202849,28,199,96,1,4,2,32.0,48.0,62.0,49.0,79.0,82.0,46,34,85,70,28,45,41,52,77,58,30,34,29,75,28,83,69,66,90,47,85,78,46,60,59,72,77,80,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
135,204082,28,193,78,0,3,2,59.0,39.0,59.0,64.0,80.0,76.0,36,39,85,74,32,64,30,28,74,64,53,64,55,75,51,50,74,61,84,29,74,76,40,59,45,81,78,83,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
136,208268,26,186,80,1,3,3,55.0,71.0,76.0,75.0,75.0,78.0,70,68,76,81,70,76,68,62,79,80,58,53,62,76,54,80,69,81,78,73,75,74,76,74,58,74,74,77,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77
137,208295,31,188,84,0,3,3,58.0,56.0,69.0,70.0,79.0,77.0,54,52,78,78,47,68,61,48,78,74,52,63,61,78,60,67,82,73,75,58,84,80,51,71,47,76,79,79,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
138,208364,28,180,73,1,3,3,82.0,61.0,68.0,75.0,76.0,80.0,62,53,71,73,46,74,71,70,69,74,79,85,87,76,70,78,86,93,74,67,78,76,67,63,49,78,76,77,76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
139,208920,26,180,75,0,3,2,76.0,53.0,70.0,71.0,80.0,75.0,63,48,76,77,52,67,62,59,73,74,80,73,72,76,68,63,89,74,76,56,72,81,51,66,53,76,80,81,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81
140,210665,29,188,87,0,3,3,63.0,66.0,73.0,71.0,76.0,80.0,80,59,80,77,60,71,77,75,62,75,64,62,61,77,59,79,85,82,79,69,77,73,63,65,73,74,76,78,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
141,212419,28,196,77,0,2,3,72.0,44.0,67.0,66.0,78.0,81.0,70,37,77,73,34,68,53,37,75,67,62,81,55,79,46,61,71,72,84,42,86,78,53,57,45,71,79,78,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
142,213331,25,195,98,1,4,2,67.0,27.0,55.0,57.0,79.0,81.0,35,20,79,70,24,52,30,27,63,64,63,71,48,75,38,44,70,64,92,25,77,76,27,56,38,74,80,82,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80
143,214766,32,185,88,1,3,2,51.0,52.0,54.0,54.0,79.0,84.0,44,45,82,73,50,49,32,43,63,63,50,51,35,74,48,66,89,81,88,54,78,80,33,33,68,64,80,78,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
144,217546,30,184,79,0,3,3,70.0,59.0,69.0,72.0,77.0,79.0,80,49,76,72,46,73,78,68,75,74,67,72,64,75,64,76,74,85,77,67,79,77,57,44,64,68,76,78,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
145,219581,27,187,83,1,2,2,67.0,38.0,63.0,60.0,78.0,79.0,68,35,82,70,30,55,34,33,73,65,63,70,61,76,57,44,80,71,83,33,79,77,51,55,56,67,78,79,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
146,221832,26,175,70,0,3,3,77.0,71.0,74.0,74.0,74.0,72.0,78,65,65,77,55,72,76,80,64,78,78,77,69,67,78,81,68,78,70,78,70,73,77,69,65,72,69,80,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
147,222493,25,192,81,1,3,2,64.0,41.0,57.0,53.0,81.0,76.0,43,39,79,67,35,43,39,26,68,61,54,73,54,76,52,58,74,67,81,35,74,78,32,59,38,68,79,85,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
148,225263,24,192,89,1,3,2,59.0,39.0,60.0,62.0,79.0,82.0,28,32,77,78,32,59,28,31,78,67,57,60,46,76,58,67,83,77,86,27,78,79,54,64,38,81,80,78,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80
