,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),lwb
314,244521,27,180,73,0,3,3,81.0,60.0,62.0,64.0,54.0,56.0,68,57,42,60,54,64,69,70,54,62,80,81,71,61,70,64,60,69,51,63,52,56,58,61,60,62,55,55,52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
315,248056,29,174,79,0,2,2,78.0,51.0,53.0,55.0,61.0,68.0,62,46,57,59,50,51,38,42,51,53,82,75,65,60,59,66,67,66,70,52,65,61,41,42,37,64,61,63,62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
316,251032,28,181,73,0,2,3,71.0,51.0,63.0,68.0,56.0,57.0,67,49,39,67,39,69,62,40,60,67,72,71,73,55,67,62,33,70,56,42,48,51,59,59,58,60,57,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
317,254327,20,191,84,0,3,3,76.0,46.0,51.0,63.0,59.0,72.0,60,43,48,53,38,63,53,39,41,62,77,76,68,59,64,53,65,79,77,46,52,60,55,47,36,58,61,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
318,257121,21,170,65,0,3,2,75.0,48.0,57.0,69.0,59.0,63.0,61,38,38,60,33,68,53,51,56,68,79,72,80,58,83,63,69,62,60,58,68,58,51,52,48,53,58,64,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
319,257228,24,178,75,0,3,2,77.0,44.0,57.0,62.0,59.0,70.0,63,44,56,63,32,62,50,33,60,63,78,76,67,58,70,53,79,65,73,39,66,56,47,48,44,50,58,63,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
320,258093,19,170,69,0,2,2,85.0,51.0,60.0,65.0,53.0,71.0,62,50,47,62,49,65,58,46,58,63,84,85,72,60,84,56,58,75,70,48,74,52,60,59,43,58,55,54,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
321,166841,34,178,70,1,4,3,65.0,56.0,63.0,62.0,56.0,61.0,66,56,40,61,56,62,67,60,61,61,66,65,61,61,70,58,71,74,58,54,51,59,57,67,59,61,56,59,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
322,172561,33,177,79,0,3,3,62.0,56.0,62.0,64.0,60.0,72.0,65,50,58,63,58,62,66,64,60,65,65,59,65,65,72,72,62,68,72,58,80,59,60,56,30,70,61,61,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
323,182228,32,180,72,0,2,2,66.0,41.0,60.0,59.0,62.0,65.0,62,32,47,62,36,55,54,45,59,60,64,68,66,63,70,60,65,63,65,38,66,65,51,60,43,66,64,63,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
324,211144,27,181,75,0,3,3,75.0,54.0,60.0,62.0,58.0,59.0,65,60,58,60,37,62,56,38,59,61,74,76,67,57,78,56,59,70,59,40,45,59,59,60,50,53,57,57,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
325,214641,26,182,70,0,2,2,73.0,52.0,60.0,63.0,56.0,55.0,65,43,52,58,39,62,65,77,59,61,74,73,70,59,78,63,71,69,56,55,30,54,57,55,80,61,55,59,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
326,215594,31,174,70,0,3,2,69.0,55.0,60.0,57.0,60.0,68.0,61,53,64,63,31,50,60,47,61,55,68,69,73,62,79,64,74,72,70,60,56,57,50,55,41,68,60,61,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
327,221656,28,183,79,1,3,2,73.0,37.0,52.0,58.0,59.0,70.0,57,31,54,60,30,57,33,39,52,59,70,75,66,60,55,44,80,74,67,39,70,60,57,42,42,54,60,60,60,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
328,226654,26,178,74,0,3,2,70.0,33.0,60.0,62.0,57.0,70.0,60,31,40,62,37,59,62,58,59,61,73,68,73,54,72,35,59,80,65,33,71,57,43,58,34,61,60,60,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64
329,230839,24,190,72,0,2,2,73.0,34.0,54.0,56.0,63.0,75.0,54,29,63,57,22,54,49,34,56,55,74,73,63,59,52,46,67,70,82,33,66,62,51,52,38,57,63,63,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63
330,231973,23,180,77,0,3,3,70.0,49.0,62.0,63.0,60.0,66.0,61,39,58,69,49,64,60,66,58,63,69,71,67,53,63,63,67,54,70,54,70,62,59,51,61,57,55,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
331,236209,22,177,71,0,3,2,79.0,37.0,50.0,64.0,58.0,59.0,62,29,54,58,30,63,43,31,37,62,78,79,74,58,77,52,56,70,58,37,50,59,59,39,42,57,58,59,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
332,237155,22,179,64,0,3,3,76.0,28.0,57.0,65.0,60.0,58.0,57,12,56,59,31,63,27,26,64,63,70,80,79,59,75,60,71,67,49,21,65,58,56,64,36,64,58,63,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
333,239902,23,181,72,0,3,3,73.0,55.0,61.0,66.0,53.0,61.0,63,59,52,64,54,66,50,40,60,66,77,70,71,60,70,55,70,54,63,46,62,51,65,62,45,64,52,54,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
334,241102,25,177,70,0,2,2,72.0,32.0,54.0,61.0,60.0,57.0,64,29,48,58,30,62,32,28,56,60,71,73,64,51,76,33,68,65,54,31,53,62,49,48,37,46,57,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
335,243842,24,178,65,0,2,3,86.0,57.0,59.0,65.0,53.0,66.0,63,57,44,59,53,62,62,54,53,61,82,90,86,58,80,59,58,81,62,56,61,52,61,62,55,63,54,56,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
336,244688,27,183,81,0,3,2,68.0,34.0,42.0,47.0,61.0,80.0,48,31,62,48,30,42,31,28,41,50,67,69,51,50,58,41,85,70,87,36,74,57,29,31,39,51,60,65,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59
337,244795,20,182,77,0,3,2,77.0,55.0,58.0,59.0,58.0,60.0,64,56,41,61,43,55,53,40,58,58,78,77,74,57,66,59,63,64,59,57,58,56,51,52,47,57,58,64,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
338,248465,19,173,57,0,4,2,81.0,35.0,57.0,64.0,59.0,55.0,62,31,52,56,35,64,60,55,55,62,82,81,77,55,80,35,60,66,49,37,56,60,61,56,40,45,59,60,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
339,248824,21,180,78,0,2,3,82.0,52.0,59.0,63.0,56.0,58.0,67,55,45,62,40,63,55,37,58,64,83,82,76,56,64,52,61,56,56,49,63,54,60,55,40,46,55,61,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
340,252254,22,178,70,0,3,2,67.0,37.0,53.0,60.0,60.0,63.0,62,38,53,60,23,59,34,32,57,61,70,65,66,56,74,41,70,67,60,36,64,59,39,39,35,44,58,62,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
341,252555,20,173,65,1,4,3,74.0,47.0,59.0,65.0,59.0,59.0,64,47,50,63,32,65,59,36,57,60,73,74,83,58,75,46,61,65,59,48,49,57,56,56,44,56,59,62,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
342,253145,21,189,83,0,3,2,70.0,42.0,54.0,58.0,61.0,73.0,59,35,58,58,38,57,39,41,54,62,67,72,60,62,51,54,61,65,82,49,64,60,45,47,38,46,59,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64
343,255469,23,164,60,0,2,3,73.0,34.0,49.0,60.0,59.0,49.0,57,34,37,55,26,57,46,29,32,60,71,74,72,57,77,38,54,73,33,31,56,59,48,50,32,49,57,64,67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
344,257866,21,172,66,0,3,3,76.0,53.0,58.0,65.0,56.0,57.0,62,51,50,60,51,65,57,51,55,65,77,75,72,60,67,63,59,65,52,53,58,57,58,56,35,63,55,56,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
345,259787,19,175,75,0,2,2,78.0,42.0,52.0,59.0,58.0,63.0,60,32,56,60,29,58,43,35,47,57,77,78,72,55,69,65,68,77,57,42,61,56,53,42,43,51,54,62,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64
346,203338,30,180,75,0,2,2,72.0,39.0,55.0,61.0,59.0,65.0,58,34,52,58,37,60,60,33,53,58,71,73,74,57,68,42,68,61,65,40,69,59,56,54,44,56,58,62,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
347,205019,28,179,73,1,4,2,80.0,50.0,55.0,60.0,57.0,64.0,59,48,50,52,43,60,53,42,55,56,80,80,70,57,70,55,84,71,62,50,55,57,58,59,43,62,58,57,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
348,208812,27,178,77,0,2,4,75.0,58.0,59.0,62.0,57.0,67.0,61,53,55,58,62,60,64,63,57,59,74,76,77,57,71,67,78,72,65,58,65,58,58,59,55,56,56,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
349,209526,27,175,62,0,3,3,64.0,55.0,63.0,63.0,58.0,58.0,63,53,54,63,33,61,64,65,59,62,62,66,69,62,69,63,74,60,55,56,60,52,58,65,58,61,59,62,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
350,210352,27,191,76,0,3,2,68.0,38.0,55.0,57.0,59.0,64.0,58,38,59,60,30,59,58,30,58,57,69,68,50,59,53,48,56,68,65,27,57,60,48,48,41,56,57,61,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
351,213093,29,180,72,0,3,2,64.0,47.0,58.0,55.0,58.0,76.0,68,45,54,55,27,51,49,62,51,52,60,68,71,60,68,60,76,75,71,41,90,60,60,58,51,54,60,57,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
352,219486,25,191,74,0,2,2,67.0,46.0,53.0,57.0,60.0,76.0,55,46,57,55,36,54,46,42,51,57,66,67,64,57,66,52,34,84,82,43,62,58,53,52,46,55,61,61,60,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
353,223650,25,178,73,0,2,2,73.0,41.0,55.0,63.0,57.0,63.0,63,40,51,57,33,63,60,63,48,63,75,72,73,51,74,45,84,75,60,39,49,56,48,44,47,44,56,60,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
354,226514,22,180,65,0,3,2,74.0,43.0,54.0,59.0,58.0,63.0,57,40,49,58,34,58,48,42,52,57,74,74,72,55,70,49,78,74,55,43,64,58,54,52,45,54,59,60,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
355,227603,23,180,77,0,2,2,81.0,34.0,56.0,64.0,52.0,69.0,61,30,41,57,35,63,54,45,51,61,80,81,80,55,76,41,79,72,74,32,52,54,45,56,37,53,50,56,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
356,231101,23,175,70,0,3,2,79.0,44.0,54.0,62.0,54.0,72.0,58,39,51,61,36,63,44,40,56,60,75,82,73,52,74,62,82,78,71,40,66,52,45,44,42,48,57,54,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63
357,236310,24,183,70,0,3,2,74.0,48.0,54.0,61.0,58.0,66.0,59,45,49,54,42,62,54,48,51,58,73,75,70,59,66,53,62,71,67,51,59,59,57,55,49,58,59,60,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
358,236787,22,184,76,0,3,2,66.0,33.0,54.0,62.0,59.0,64.0,63,29,53,59,31,62,45,44,42,63,67,65,67,58,64,34,72,59,68,35,58,56,53,48,39,54,61,61,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
359,237503,22,176,70,0,3,3,77.0,41.0,56.0,64.0,57.0,58.0,58,37,51,62,35,65,40,34,59,63,79,76,66,61,73,51,62,59,56,39,59,56,49,52,48,45,55,62,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
360,238189,21,183,64,0,3,3,74.0,52.0,55.0,57.0,57.0,62.0,58,51,51,56,45,57,57,55,52,55,74,74,63,58,60,55,61,74,60,54,51,57,54,53,47,53,57,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
361,240150,22,180,74,1,3,2,78.0,32.0,45.0,63.0,54.0,60.0,55,35,44,55,25,62,32,31,29,62,78,78,73,60,74,22,60,77,55,31,53,56,59,35,35,52,50,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
362,240606,20,177,63,0,3,3,76.0,44.0,53.0,60.0,57.0,58.0,61,39,52,53,37,59,54,48,48,58,79,73,74,54,81,51,88,78,50,48,46,56,52,50,49,43,57,58,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
363,241311,32,175,70,0,2,2,57.0,30.0,48.0,56.0,60.0,75.0,60,22,49,53,23,52,56,27,50,53,54,60,71,63,82,55,80,80,71,23,76,57,42,30,33,56,64,61,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
364,242541,23,185,76,0,2,2,62.0,42.0,49.0,54.0,63.0,66.0,54,36,57,51,34,50,46,38,55,57,62,62,61,60,54,56,67,54,73,45,61,62,43,39,37,55,65,64,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61
365,243589,21,175,70,0,3,2,71.0,41.0,60.0,61.0,58.0,59.0,66,35,53,64,34,55,47,45,56,65,72,70,72,52,75,55,72,55,57,37,65,57,50,57,44,60,55,62,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
366,244196,20,183,75,0,2,2,79.0,39.0,52.0,57.0,58.0,60.0,56,35,50,55,32,53,40,36,52,59,78,79,67,58,61,46,58,69,63,39,44,60,48,51,45,52,53,63,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
367,248880,21,180,70,0,2,2,83.0,31.0,52.0,59.0,58.0,58.0,56,32,48,58,25,60,28,31,54,59,82,84,66,52,54,34,74,70,56,22,46,56,54,49,32,55,57,62,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
368,250725,20,183,69,0,2,2,69.0,31.0,46.0,57.0,61.0,64.0,53,30,59,55,28,59,34,34,35,54,72,67,64,56,64,26,67,71,65,33,54,61,49,39,43,43,57,65,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
369,251666,27,175,65,0,3,2,69.0,59.0,60.0,65.0,56.0,50.0,60,56,41,62,59,62,60,61,55,62,72,66,82,57,87,62,71,64,38,61,55,58,63,60,60,60,55,60,56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
370,254284,25,186,71,0,4,3,73.0,53.0,56.0,62.0,55.0,63.0,60,55,52,60,45,62,48,38,47,63,72,73,62,61,59,55,57,71,63,51,55,56,58,58,42,57,58,54,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62
371,255760,20,184,72,0,2,2,73.0,45.0,56.0,59.0,57.0,63.0,58,53,44,60,36,58,54,30,57,61,77,69,58,58,61,42,64,67,62,34,61,60,54,55,38,55,54,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
372,258240,21,185,73,0,1,2,77.0,41.0,60.0,58.0,57.0,65.0,64,36,58,61,31,59,68,60,54,55,74,79,68,53,56,60,63,70,64,32,60,53,56,58,39,58,59,60,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
373,186259,31,181,70,1,2,2,52.0,37.0,55.0,55.0,62.0,69.0,57,35,60,61,17,49,58,59,53,58,45,57,64,57,69,43,76,72,69,34,65,62,43,43,48,56,63,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
374,193740,30,178,72,0,3,2,69.0,50.0,56.0,58.0,58.0,67.0,62,45,51,57,33,55,54,55,56,57,69,69,67,59,73,61,79,75,64,56,63,59,56,51,42,49,59,58,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
375,210966,28,173,77,0,2,2,74.0,38.0,53.0,57.0,57.0,67.0,55,34,53,56,35,57,53,31,54,55,73,74,63,57,63,45,63,74,65,38,62,57,51,51,36,53,57,58,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
376,213805,27,178,76,0,2,2,74.0,43.0,54.0,60.0,56.0,66.0,59,40,52,53,37,58,57,58,50,56,72,76,78,55,74,48,74,80,58,43,66,56,55,54,47,57,57,57,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
377,230846,24,175,69,1,2,3,86.0,54.0,57.0,66.0,53.0,67.0,59,55,42,59,46,64,51,48,55,63,84,88,83,60,82,57,71,90,58,48,58,57,60,59,60,62,52,56,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
378,233793,23,183,85,1,4,2,68.0,38.0,54.0,58.0,59.0,70.0,59,36,55,59,34,58,40,49,49,53,70,66,70,57,64,36,74,70,73,39,61,57,47,47,51,53,60,62,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
379,233932,23,175,70,0,2,2,76.0,32.0,50.0,62.0,56.0,59.0,57,34,49,52,31,61,33,31,51,57,73,79,79,52,85,24,61,73,59,29,42,60,63,50,30,53,53,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
380,236325,21,180,70,0,3,2,69.0,45.0,51.0,62.0,58.0,60.0,62,34,47,54,29,65,53,38,32,57,71,68,70,58,60,64,71,69,56,50,57,59,57,50,50,56,60,59,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
381,236459,27,172,73,1,3,2,76.0,34.0,54.0,58.0,56.0,68.0,60,33,44,55,32,53,58,41,49,60,78,74,69,57,81,38,59,65,74,28,57,60,49,52,34,54,58,57,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62
382,236686,24,183,75,1,3,2,72.0,54.0,53.0,58.0,56.0,66.0,58,56,49,55,35,57,45,36,51,55,70,73,71,57,68,58,62,73,64,52,62,55,55,52,45,54,56,58,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
383,238009,23,179,75,0,3,3,75.0,56.0,57.0,66.0,55.0,63.0,59,55,48,60,52,64,54,40,55,66,77,74,75,58,72,65,72,64,64,52,55,55,57,54,47,60,56,55,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
384,239317,22,178,65,0,3,2,72.0,31.0,46.0,55.0,60.0,71.0,53,28,56,48,31,58,41,37,42,49,70,74,60,56,61,31,69,72,74,33,61,62,43,44,47,46,59,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
385,239801,22,180,70,0,3,2,80.0,41.0,53.0,60.0,56.0,64.0,60,41,50,55,30,60,51,46,50,56,78,82,72,55,75,49,56,73,65,33,53,55,53,49,40,55,57,58,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
386,241027,20,166,64,0,3,2,78.0,55.0,58.0,62.0,43.0,58.0,54,60,58,62,43,63,58,60,58,58,82,74,73,55,78,60,79,63,54,42,55,46,59,55,42,54,40,39,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
387,242366,22,185,74,1,3,2,65.0,45.0,53.0,58.0,59.0,65.0,48,41,53,60,44,56,47,45,56,62,64,65,59,62,53,54,55,65,66,45,64,60,50,49,39,54,57,64,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62
388,244680,22,175,68,1,2,3,66.0,52.0,59.0,66.0,55.0,39.0,60,50,34,66,58,66,48,38,58,64,69,64,73,58,71,60,30,58,34,50,31,61,55,55,39,64,60,53,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
389,245008,25,180,76,0,2,2,70.0,48.0,54.0,60.0,59.0,62.0,63,46,60,57,43,57,49,42,52,62,69,71,64,57,69,53,64,53,66,49,63,59,50,43,40,56,56,61,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
390,245126,21,177,65,0,2,2,79.0,32.0,51.0,60.0,58.0,60.0,59,29,44,55,28,60,47,32,42,58,76,81,70,47,76,30,63,58,59,38,62,59,44,47,39,48,55,64,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
391,246680,22,173,69,0,3,2,75.0,40.0,56.0,63.0,55.0,72.0,63,31,50,57,41,63,54,36,54,62,74,76,64,53,78,51,80,67,74,48,69,54,50,53,42,54,52,57,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62
392,246991,22,193,86,0,3,2,57.0,29.0,53.0,59.0,61.0,69.0,47,24,58,62,25,61,42,21,56,59,56,57,49,58,48,41,54,54,79,26,66,61,40,50,31,63,60,63,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60
