,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rwb
309,180352,33,185,71,1,3,3,61.0,58.0,61.0,63.0,55.0,71.0,58,55,55,65,54,63,53,57,62,64,59,62,67,59,60,62,61,80,69,63,65,53,58,61,58,64,55,57,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
310,202482,34,188,80,1,4,3,68.0,57.0,60.0,63.0,57.0,66.0,62,57,56,60,54,63,56,56,55,62,69,68,75,62,59,61,42,71,71,54,54,56,61,64,52,58,58,58,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
311,202533,28,167,74,1,3,2,73.0,53.0,57.0,62.0,58.0,66.0,60,51,55,59,50,59,54,51,56,59,75,72,80,56,90,54,81,72,64,56,59,57,58,55,44,58,58,60,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
312,205019,28,179,73,1,4,2,80.0,50.0,55.0,60.0,57.0,64.0,59,48,50,52,43,60,53,42,55,56,80,80,70,57,70,55,84,71,62,50,55,57,58,59,43,62,58,57,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
313,206081,26,173,67,1,3,2,78.0,45.0,53.0,61.0,59.0,65.0,58,48,57,56,39,58,43,40,54,59,78,78,71,56,82,49,60,72,65,33,57,59,55,50,47,55,58,60,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
314,209075,32,184,83,1,3,2,65.0,55.0,59.0,61.0,61.0,62.0,41,52,49,70,56,63,37,43,68,61,64,66,53,56,69,62,60,63,61,59,62,66,55,61,40,62,60,63,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62
315,210392,26,174,69,1,3,3,78.0,50.0,57.0,62.0,58.0,66.0,61,51,51,57,23,61,58,41,55,59,81,76,74,57,80,54,82,70,64,47,60,57,58,58,59,53,58,59,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
316,213151,25,188,74,1,3,2,71.0,50.0,57.0,59.0,58.0,71.0,60,46,55,58,49,58,57,53,56,59,71,71,66,56,58,56,69,71,72,52,68,58,54,56,52,57,58,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
317,213686,26,178,72,1,3,2,73.0,37.0,55.0,61.0,58.0,64.0,60,31,51,58,30,61,43,32,57,58,72,74,69,58,75,42,77,70,63,40,58,58,54,51,39,47,59,59,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
318,213835,26,192,82,1,3,3,76.0,57.0,57.0,61.0,56.0,73.0,60,56,60,60,54,63,56,48,52,60,76,76,58,58,58,67,56,74,76,52,70,55,62,57,40,61,54,56,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
319,215494,25,174,65,1,4,3,82.0,56.0,57.0,63.0,43.0,54.0,58,58,28,59,43,62,55,48,48,60,84,80,75,56,80,57,58,66,52,55,45,41,56,61,41,56,44,48,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58
320,216299,25,180,76,1,4,2,67.0,49.0,60.0,60.0,59.0,65.0,63,44,44,64,58,63,54,32,63,61,70,65,49,57,57,48,42,61,68,56,69,54,52,54,56,61,62,64,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64
321,218591,26,178,70,1,3,2,68.0,39.0,54.0,62.0,61.0,73.0,61,34,58,57,27,60,54,34,51,62,70,67,71,59,72,49,90,80,70,40,68,60,52,50,37,60,61,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65
322,221836,29,177,72,1,4,3,72.0,38.0,51.0,63.0,58.0,66.0,58,37,45,53,31,60,37,41,51,62,71,72,79,60,72,36,64,70,67,40,60,57,57,46,38,60,60,60,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
323,224311,26,178,74,1,4,2,70.0,59.0,56.0,61.0,62.0,78.0,57,64,51,60,51,60,54,50,53,61,69,71,66,67,64,60,65,81,74,53,87,64,56,54,53,52,65,61,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64
324,228368,25,180,76,1,3,2,74.0,49.0,55.0,62.0,57.0,70.0,60,49,54,57,45,60,55,40,53,60,73,74,75,55,73,54,74,76,65,45,75,55,57,54,47,55,57,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
325,228889,27,184,74,1,3,2,61.0,37.0,52.0,54.0,63.0,70.0,47,34,59,60,30,51,39,31,55,56,60,62,60,52,57,48,70,72,73,31,59,66,53,49,36,60,59,66,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
326,229087,24,188,79,1,2,2,68.0,39.0,53.0,58.0,60.0,69.0,59,35,60,57,25,59,35,27,52,59,66,69,56,57,56,46,67,68,72,38,64,59,57,53,41,55,60,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63
327,229641,31,175,66,1,3,3,76.0,27.0,52.0,61.0,62.0,62.0,58,21,52,56,26,58,27,33,48,60,71,80,74,52,74,31,72,58,60,25,70,61,56,53,45,59,65,62,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
328,232686,31,176,73,1,3,3,66.0,44.0,60.0,65.0,60.0,68.0,65,47,62,66,45,63,45,29,63,65,63,68,72,62,68,41,69,66,73,39,59,60,59,55,34,60,56,62,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
329,235618,21,178,71,1,3,3,81.0,39.0,53.0,62.0,57.0,66.0,58,35,51,55,28,62,50,35,52,59,80,81,76,56,71,47,76,73,64,39,58,56,55,52,41,58,57,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
330,236388,22,179,77,1,3,3,81.0,56.0,53.0,66.0,21.0,52.0,60,56,48,57,41,67,49,29,40,64,80,81,76,61,72,60,63,49,58,54,36,21,61,58,50,46,14,21,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
331,238765,23,176,70,1,3,2,79.0,44.0,58.0,64.0,57.0,63.0,62,38,63,63,46,64,50,41,59,63,78,80,75,56,68,60,82,59,63,34,61,53,61,49,50,45,50,62,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
332,240150,22,180,74,1,3,2,78.0,32.0,45.0,63.0,54.0,60.0,55,35,44,55,25,62,32,31,29,62,78,78,73,60,74,22,60,77,55,31,53,56,59,35,35,52,50,59,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
333,240248,22,175,72,1,4,2,77.0,43.0,53.0,61.0,56.0,70.0,57,33,42,57,22,60,36,42,52,57,78,77,78,58,72,61,79,77,66,56,71,58,48,50,29,44,55,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
334,240405,24,175,73,1,3,2,66.0,35.0,51.0,58.0,60.0,58.0,64,27,53,48,27,62,54,59,46,52,68,65,62,52,76,50,61,66,56,36,54,65,46,45,43,44,48,67,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
335,242055,26,187,75,1,3,3,71.0,58.0,57.0,64.0,48.0,58.0,58,60,44,63,49,67,45,39,51,63,73,69,59,61,60,66,37,54,70,45,38,51,61,59,60,55,48,50,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59
336,242184,21,170,64,1,3,2,78.0,34.0,57.0,66.0,59.0,51.0,58,34,52,63,28,65,39,29,58,63,82,75,82,58,90,33,58,68,34,29,70,63,60,57,34,43,56,62,60,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
337,243785,21,178,75,1,3,2,76.0,39.0,56.0,60.0,55.0,63.0,63,39,50,59,25,58,45,33,56,60,77,75,73,55,71,42,65,80,61,36,48,55,56,51,37,53,56,56,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
338,244126,21,183,75,1,4,2,72.0,22.0,46.0,56.0,62.0,69.0,51,16,58,54,21,54,30,15,48,55,71,72,68,58,67,37,77,67,71,23,64,61,24,37,18,48,63,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
339,244870,21,178,72,1,2,3,81.0,49.0,49.0,60.0,55.0,57.0,57,50,35,51,37,59,46,38,43,55,80,82,75,55,77,54,70,81,52,44,38,57,52,47,47,52,58,58,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
340,245996,22,180,75,1,3,2,74.0,37.0,46.0,59.0,60.0,67.0,59,37,56,45,33,60,34,39,38,56,74,74,63,57,65,36,61,70,67,32,64,60,60,44,45,46,57,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
341,251908,19,173,70,1,2,3,84.0,43.0,55.0,66.0,54.0,60.0,60,39,44,57,44,64,55,35,53,62,84,84,83,58,79,55,76,69,55,36,58,55,56,55,35,60,55,56,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
342,252248,21,175,68,1,3,2,79.0,57.0,58.0,62.0,57.0,61.0,58,55,55,59,53,62,59,53,57,60,81,78,73,59,64,59,65,65,60,58,56,58,61,59,59,58,57,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
343,253089,19,190,76,1,3,2,73.0,31.0,50.0,52.0,64.0,63.0,45,25,64,58,34,53,41,35,56,48,78,68,60,58,48,44,69,57,69,23,54,61,44,42,39,57,66,65,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
344,254529,19,184,73,1,3,2,78.0,35.0,52.0,62.0,56.0,62.0,62,29,55,56,30,63,34,31,52,61,79,78,67,57,73,42,62,65,60,33,61,53,58,46,42,47,53,62,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
345,261446,19,179,75,1,3,2,77.0,55.0,59.0,66.0,54.0,58.0,58,52,50,62,48,65,61,52,54,66,79,75,80,60,68,62,53,64,54,55,62,56,58,60,53,59,50,60,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
346,262484,29,178,71,1,3,2,61.0,34.0,46.0,55.0,61.0,57.0,64,34,54,46,36,55,43,34,39,52,64,58,56,61,70,28,57,75,49,31,54,59,52,39,43,56,57,68,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
347,188989,31,175,73,1,4,2,73.0,43.0,60.0,61.0,60.0,66.0,60,41,56,65,43,59,57,43,60,59,74,73,71,58,69,50,60,68,67,41,61,61,46,55,40,57,52,66,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
348,204722,33,177,72,1,3,2,63.0,47.0,59.0,61.0,56.0,70.0,58,44,42,58,46,59,60,59,56,61,60,66,65,59,69,49,67,84,70,48,55,62,58,62,58,55,62,53,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
349,211717,28,175,70,1,3,2,74.0,51.0,57.0,60.0,56.0,65.0,60,52,55,57,46,60,57,49,54,61,75,74,62,58,63,56,69,73,67,45,50,56,56,58,45,57,56,56,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
350,220787,25,185,75,1,2,2,78.0,33.0,47.0,56.0,58.0,67.0,46,29,50,51,31,54,32,35,44,56,77,79,58,58,69,45,73,75,61,31,68,60,33,50,38,52,53,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
351,227791,29,183,75,1,3,2,72.0,40.0,54.0,58.0,59.0,65.0,54,38,59,61,24,57,34,28,57,54,74,71,66,52,75,48,66,67,66,35,60,54,65,50,35,57,56,63,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
352,230068,22,180,70,1,3,2,72.0,33.0,49.0,60.0,58.0,64.0,57,27,50,52,37,59,47,30,44,60,73,71,72,54,66,51,65,67,65,25,56,56,50,43,32,48,59,59,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
353,233793,23,183,85,1,4,2,68.0,38.0,54.0,58.0,59.0,70.0,59,36,55,59,34,58,40,49,49,53,70,66,70,57,64,36,74,70,73,39,61,57,47,47,51,53,60,62,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
354,235143,24,180,77,1,2,2,76.0,36.0,48.0,54.0,60.0,69.0,52,37,59,49,33,51,42,34,49,51,74,78,72,55,59,40,79,75,69,29,61,59,46,45,33,49,59,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
355,235329,23,175,60,1,3,2,71.0,35.0,55.0,62.0,58.0,64.0,59,29,53,57,25,59,57,42,53,58,70,72,82,59,79,48,81,63,57,33,79,59,55,51,35,60,59,59,58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
356,235573,24,178,70,1,3,2,75.0,28.0,53.0,64.0,57.0,63.0,60,24,41,54,27,64,47,30,53,63,74,75,70,59,71,28,62,60,69,29,51,59,47,53,40,48,58,60,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
357,236027,23,178,79,1,3,2,70.0,30.0,49.0,59.0,58.0,68.0,58,23,51,52,25,56,38,30,42,62,72,69,69,50,66,42,72,71,69,30,63,55,42,45,33,54,62,58,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
358,236459,27,172,73,1,3,2,76.0,34.0,54.0,58.0,56.0,68.0,60,33,44,55,32,53,58,41,49,60,78,74,69,57,81,38,59,65,74,28,57,60,49,52,34,54,58,57,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62
359,242302,22,178,73,1,3,2,68.0,50.0,59.0,64.0,58.0,61.0,50,46,54,65,47,63,57,51,60,65,67,69,66,62,66,60,61,59,64,52,58,59,49,61,47,61,56,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
360,242366,22,185,74,1,3,2,65.0,45.0,53.0,58.0,59.0,65.0,48,41,53,60,44,56,47,45,56,62,64,65,59,62,53,54,55,65,66,45,64,60,50,49,39,54,57,64,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
361,244680,22,175,68,1,2,3,66.0,52.0,59.0,66.0,55.0,39.0,60,50,34,66,58,66,48,38,58,64,69,64,73,58,71,60,30,58,34,50,31,61,55,55,39,64,60,53,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
362,246002,18,168,62,1,2,3,76.0,36.0,53.0,61.0,55.0,53.0,55,31,45,58,33,57,45,38,43,61,75,76,79,58,72,43,70,69,44,39,50,58,53,54,34,51,57,54,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62
363,251555,21,181,66,1,3,2,72.0,46.0,60.0,62.0,57.0,65.0,55,44,54,67,46,58,56,43,60,63,75,70,75,57,72,52,58,68,64,43,67,54,49,60,51,58,55,62,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
364,252379,20,188,80,1,4,2,76.0,48.0,58.0,59.0,57.0,66.0,61,43,48,65,47,60,58,35,59,58,73,79,62,51,51,54,60,57,66,49,80,57,55,49,49,58,56,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
365,254309,26,180,75,1,2,2,66.0,49.0,57.0,59.0,54.0,59.0,59,52,33,61,42,58,35,48,54,60,65,67,59,60,65,52,45,70,65,42,34,55,58,60,45,61,53,59,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
366,259767,20,178,67,1,4,3,82.0,22.0,49.0,61.0,54.0,59.0,50,20,39,59,29,60,40,20,52,59,83,82,80,50,59,23,48,78,59,16,40,48,50,39,28,47,54,60,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
367,262118,18,173,65,1,4,2,79.0,46.0,56.0,58.0,56.0,58.0,62,46,50,58,41,58,51,42,53,55,81,78,60,51,81,47,62,66,52,46,64,58,54,53,41,61,53,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
368,263075,25,185,78,1,3,2,76.0,57.0,53.0,60.0,55.0,70.0,56,56,48,57,46,61,51,50,51,58,73,78,66,54,58,63,74,73,72,57,62,53,61,48,54,64,51,60,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62
369,150995,35,188,84,1,1,2,65.0,38.0,52.0,50.0,63.0,62.0,60,30,62,54,36,47,27,48,50,49,64,65,58,55,53,58,54,44,74,35,54,63,34,51,40,53,64,63,62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60
370,166736,35,179,71,1,3,2,64.0,58.0,59.0,60.0,45.0,63.0,57,59,44,64,64,57,44,57,55,58,65,64,69,64,65,58,59,66,65,56,57,37,59,58,44,66,39,55,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
371,205704,28,181,73,1,3,2,71.0,32.0,52.0,54.0,57.0,64.0,57,30,56,58,26,46,40,40,53,55,74,69,73,58,71,33,66,69,61,28,66,56,45,40,52,54,58,56,57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
372,209254,31,175,77,1,4,2,75.0,54.0,57.0,62.0,55.0,63.0,59,51,54,57,47,60,58,57,52,59,76,75,80,57,75,63,69,71,61,57,55,55,58,57,45,55,53,58,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
373,215561,26,183,76,1,2,3,74.0,34.0,50.0,57.0,55.0,71.0,57,25,52,52,44,55,38,54,47,54,75,73,72,54,70,40,71,80,67,40,70,55,56,44,43,54,56,56,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
374,221206,32,178,77,1,1,2,74.0,39.0,49.0,57.0,55.0,66.0,50,34,36,55,33,56,56,29,45,53,76,73,70,57,74,47,69,73,65,41,59,53,43,44,40,56,57,60,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
375,222279,28,177,74,1,4,2,74.0,55.0,55.0,60.0,37.0,52.0,56,59,59,55,50,60,52,48,57,55,76,72,79,55,61,55,57,68,49,46,39,15,57,57,57,52,55,28,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
376,224307,24,183,73,1,3,2,73.0,31.0,52.0,60.0,59.0,53.0,55,30,50,59,29,59,33,30,51,60,69,76,71,56,58,32,61,51,56,28,48,57,44,46,39,43,59,62,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
377,224936,25,180,73,1,3,2,64.0,48.0,52.0,58.0,56.0,72.0,57,46,53,59,48,56,43,42,53,55,65,63,68,60,61,50,70,72,72,49,72,60,48,40,45,63,54,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
378,240345,21,182,75,1,3,2,79.0,60.0,53.0,64.0,53.0,62.0,55,62,59,57,55,64,49,46,38,62,78,80,70,58,68,57,58,71,65,60,44,50,60,60,58,65,53,55,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
379,240604,22,173,68,1,2,2,69.0,35.0,52.0,58.0,57.0,63.0,52,32,44,58,29,56,53,32,49,57,72,67,63,61,80,40,81,66,59,34,65,59,54,46,34,47,56,60,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
380,242282,22,181,70,1,2,2,75.0,43.0,54.0,59.0,57.0,60.0,56,40,58,60,33,58,49,40,51,56,76,75,65,54,79,47,62,64,60,44,56,55,53,49,43,54,57,59,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
381,243603,22,176,65,1,2,2,82.0,42.0,47.0,55.0,54.0,63.0,55,42,48,50,28,52,43,32,43,54,83,81,63,52,76,48,72,80,53,39,65,50,44,43,34,45,54,59,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
382,248662,21,180,72,1,3,2,58.0,30.0,47.0,63.0,60.0,56.0,64,30,47,45,45,68,46,32,34,58,59,57,65,53,69,25,66,62,52,24,54,57,46,45,47,42,54,68,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
383,251427,20,184,75,1,3,2,86.0,34.0,47.0,59.0,54.0,64.0,52,30,49,51,31,59,43,36,41,57,82,89,68,50,65,40,62,69,67,33,51,54,50,45,42,51,52,58,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61
384,252301,22,178,70,1,3,2,78.0,50.0,55.0,60.0,54.0,60.0,54,46,49,57,42,59,50,48,55,57,75,80,73,57,78,58,54,74,59,50,45,54,54,53,50,55,54,55,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
385,252599,22,170,64,1,3,2,60.0,52.0,61.0,66.0,61.0,48.0,49,49,53,68,54,65,52,54,65,65,62,58,64,64,84,63,45,43,46,46,61,53,56,63,57,64,63,65,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
386,256819,19,176,70,1,3,3,77.0,50.0,56.0,65.0,49.0,52.0,54,52,43,59,43,65,55,41,56,64,74,79,74,54,78,51,57,54,52,47,48,51,56,55,44,59,46,54,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
