,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rf
102,212623,25,181,77,1,3,3,75,77,69,76,49,72,73,79,76,71,74,77,69,55,65,78,72,78,75,77,70,78,81,73,71,72,69,55,81,68,67,69,39,46,49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
103,224574,25,169,63,1,4,3,86,73,72,79,62,66,70,75,41,75,67,80,68,56,70,75,84,87,91,70,83,72,64,85,57,73,67,66,70,73,63,69,63,65,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
104,227528,30,178,73,1,2,3,90,77,69,76,50,72,67,80,62,74,73,75,62,44,68,73,89,90,89,77,79,80,63,81,67,71,75,48,82,71,68,78,39,59,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
105,228414,25,175,74,0,3,4,79,74,75,80,39,63,75,75,43,77,69,81,78,76,67,80,80,79,85,71,88,74,66,71,60,74,61,39,75,78,71,70,43,37,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78
106,229971,25,182,75,1,2,2,81,51,70,72,70,79,76,42,61,72,49,72,65,47,66,74,79,82,71,71,73,64,75,93,75,54,73,70,72,69,50,71,72,72,71,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70
107,230717,25,183,71,1,3,3,83,76,69,78,38,71,67,79,69,74,69,78,67,48,60,77,82,83,82,77,74,78,79,77,72,68,59,30,79,74,73,75,34,39,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
108,232905,28,176,66,1,4,4,89,71,73,77,58,70,76,73,44,73,69,77,63,65,66,75,91,88,82,73,77,68,87,89,61,71,64,67,76,78,57,77,54,61,56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
109,232999,22,175,72,1,3,3,81,48,70,73,74,75,55,48,65,80,33,70,52,42,74,73,78,83,79,77,85,51,84,86,68,46,78,74,65,74,51,76,74,77,69,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
110,234678,24,185,79,1,3,3,89,56,68,72,66,78,76,50,59,73,62,72,63,25,68,75,86,91,67,74,64,65,84,90,74,62,73,63,76,65,33,70,63,72,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,72
111,235889,23,173,66,0,4,3,81,75,73,81,37,52,81,70,58,72,69,82,80,68,65,81,84,78,84,71,82,83,47,67,50,80,37,29,75,74,64,68,43,33,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,78
112,236441,25,167,66,1,3,4,84,64,72,77,70,86,75,63,55,77,41,76,74,37,65,76,86,82,81,75,80,73,50,88,89,62,84,73,79,76,48,78,69,72,74,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
113,238896,24,175,66,1,2,4,85,67,68,80,29,46,78,78,40,73,64,81,60,38,66,80,84,86,87,73,77,52,52,67,42,59,30,24,71,61,64,67,24,32,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
114,239093,28,178,67,1,3,3,85,66,70,76,67,71,78,66,58,72,56,76,66,54,63,76,86,84,84,75,71,75,64,89,64,65,67,68,72,68,42,68,64,72,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
115,239482,23,179,62,1,3,4,91,70,66,82,32,66,66,68,41,68,59,85,73,70,53,80,92,91,84,77,73,75,65,82,64,72,52,41,76,69,59,85,22,35,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77
116,240740,20,178,79,1,3,4,82,67,74,81,40,59,75,70,53,77,59,83,73,71,69,80,87,78,85,70,78,67,64,66,58,65,50,32,70,73,55,69,43,39,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
117,246172,22,172,70,0,2,4,87,73,66,83,36,62,69,73,44,69,70,87,71,58,56,80,91,84,86,72,80,76,67,72,63,74,47,33,75,68,55,72,40,32,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78
118,246420,19,171,60,1,3,4,92,66,67,83,25,67,68,67,37,72,54,86,60,44,59,78,94,90,95,75,88,73,76,70,68,59,58,18,74,73,51,72,22,28,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
119,152916,37,180,76,0,3,4,66,72,79,78,47,71,76,70,57,81,61,77,81,77,74,80,65,66,75,72,82,73,67,70,66,75,86,60,75,80,73,85,33,48,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
120,163925,38,180,75,0,2,4,58,72,78,79,33,64,77,64,54,80,74,81,77,80,74,82,62,55,75,68,69,81,48,65,66,78,60,30,77,77,77,74,32,32,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,74
121,170733,34,179,65,1,3,4,91,68,68,77,35,57,72,68,63,68,68,77,69,43,65,76,91,91,85,74,76,69,59,73,52,64,49,39,78,74,63,72,35,29,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
122,183130,31,175,74,1,3,3,70,68,76,76,61,66,84,67,45,74,72,77,80,73,72,77,72,68,73,74,78,73,61,75,60,67,73,56,72,76,60,70,69,62,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
123,194794,31,190,83,0,2,4,61,79,77,78,42,67,78,78,69,77,74,81,81,75,74,80,55,66,65,79,63,82,36,51,75,79,76,54,77,76,85,74,37,35,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,76
124,201118,29,172,67,1,4,3,76,63,70,75,72,66,70,54,65,75,50,75,66,64,69,76,78,75,73,74,81,76,72,75,57,70,75,74,71,63,60,69,68,76,74,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71
125,201982,31,179,80,1,3,3,77,63,76,76,69,75,83,57,58,75,63,77,85,87,69,76,75,78,76,76,79,75,66,79,74,66,77,73,67,69,62,72,68,69,71,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,73
126,202429,27,187,85,1,3,3,73,56,66,70,75,82,71,51,71,64,54,70,66,49,64,71,76,70,65,73,66,68,81,88,80,55,79,71,70,68,40,69,74,79,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68
127,204105,29,178,78,1,3,3,78,62,74,72,72,74,78,59,66,74,44,73,75,71,74,74,78,78,67,73,70,73,71,82,71,54,74,73,73,69,78,70,74,72,72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72
128,205346,28,181,74,1,3,3,91,51,66,73,70,69,73,47,56,72,51,74,64,42,60,71,89,92,75,72,76,58,62,74,65,46,73,69,65,60,61,63,72,71,74,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
129,210438,28,179,70,1,4,4,72,69,75,80,26,54,76,69,43,75,55,83,76,75,70,80,73,72,80,68,77,75,56,65,50,68,48,29,75,79,56,77,21,22,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
130,212692,25,174,68,0,3,4,77,72,75,78,30,59,78,71,38,74,56,77,76,73,69,78,82,73,83,72,88,77,55,68,62,75,39,29,75,76,65,74,30,28,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,76
131,212715,29,163,69,1,3,4,91,71,69,79,44,68,69,73,53,71,67,79,73,53,65,75,90,91,92,73,84,73,71,81,60,69,69,45,75,69,55,79,35,49,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76
132,216433,26,188,90,1,4,4,73,78,70,76,35,69,74,77,72,73,67,78,75,73,54,78,68,77,68,79,65,84,52,73,75,77,55,28,78,73,80,72,40,28,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,76
133,220196,23,183,62,0,4,4,73,71,75,79,48,64,75,71,61,78,61,80,73,66,67,79,74,73,78,72,77,70,64,69,62,73,64,43,75,76,65,78,47,49,44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
134,220746,24,169,68,0,3,4,78,73,74,81,56,57,76,74,46,74,66,82,83,71,65,81,81,76,75,69,88,78,55,63,54,70,58,64,70,76,68,80,49,64,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
135,222461,26,169,69,1,3,4,83,66,68,82,40,52,68,69,35,71,61,85,54,50,60,82,84,83,81,75,82,64,33,71,42,63,57,30,67,77,57,71,59,34,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
136,227222,26,178,78,1,3,3,74,48,67,68,74,78,75,40,72,72,32,66,58,42,64,71,75,74,64,70,73,68,82,78,77,49,78,76,63,63,44,71,71,77,76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
137,231390,24,178,68,1,4,4,85,72,70,79,68,72,74,69,60,69,67,79,78,74,55,78,83,86,81,76,80,77,71,78,66,74,78,69,74,77,67,75,68,69,67,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,76
138,233556,24,183,73,0,4,4,80,70,74,81,39,65,77,65,52,76,73,82,80,70,67,83,81,80,83,74,76,79,59,68,72,74,44,40,67,73,71,74,52,26,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
139,235619,22,168,65,0,3,4,85,66,68,84,33,46,67,65,37,72,66,84,72,60,59,81,88,82,92,77,92,67,45,70,35,65,43,30,73,69,58,78,38,32,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
140,235875,23,183,70,1,3,3,77,57,70,75,71,70,78,60,62,72,58,77,72,30,70,75,78,76,70,72,74,58,68,78,66,55,70,70,66,68,30,70,70,74,73,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,72
141,241907,23,170,68,1,4,4,82,74,67,77,29,59,67,77,44,72,71,75,72,34,57,77,83,82,83,73,84,75,58,79,54,69,49,21,77,75,57,74,42,18,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76
142,242664,22,180,72,1,4,3,81,66,74,78,62,68,80,68,45,77,65,78,71,68,69,78,81,81,87,75,73,62,77,83,59,72,67,64,72,70,41,70,65,65,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76
143,244778,21,183,77,0,3,4,79,71,70,81,37,69,68,69,66,70,66,83,84,56,66,81,80,78,84,79,65,73,63,77,71,73,53,32,74,75,67,84,35,34,32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,76
144,246708,27,184,76,1,4,3,83,75,72,74,51,69,75,77,74,75,69,72,75,56,71,78,82,84,76,72,68,77,69,76,69,74,62,42,77,68,59,72,63,41,42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
145,180819,33,178,73,1,5,4,67,70,78,79,62,56,74,69,64,81,72,80,77,66,75,81,70,64,77,73,75,72,68,34,60,68,71,63,74,80,70,80,61,62,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
146,184881,31,176,75,1,3,4,71,71,75,78,34,65,75,66,60,75,68,78,67,68,74,79,72,71,80,73,74,79,68,63,62,75,72,31,76,77,62,70,30,32,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,75
147,185068,31,178,76,0,3,3,77,73,70,77,50,79,76,73,68,67,62,79,72,58,66,75,77,77,78,74,76,78,80,84,76,72,79,52,76,76,66,67,42,56,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
148,188268,33,169,67,1,4,4,83,70,71,77,52,62,73,69,69,74,75,75,71,45,65,75,82,84,83,74,85,73,89,70,47,67,83,61,74,73,65,83,49,46,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75
149,192086,30,184,83,1,3,4,78,74,71,78,43,67,66,73,74,75,71,79,74,69,66,77,77,79,83,76,71,76,73,70,66,73,64,35,79,70,67,79,37,42,44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
150,194644,30,175,73,1,4,3,74,60,70,72,71,70,78,50,61,72,66,70,77,55,69,73,75,73,75,72,75,78,74,78,65,67,69,75,63,63,50,70,72,72,71,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
151,196069,36,170,67,1,4,3,87,63,71,79,64,67,76,59,63,72,57,79,65,59,68,78,88,86,84,76,83,69,73,82,62,62,59,68,71,71,71,69,58,66,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75
152,201939,28,189,86,1,2,3,75,42,64,71,74,76,69,32,66,69,34,71,64,37,62,72,73,76,63,74,61,68,70,72,79,35,74,77,66,57,35,78,73,76,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,65
153,203038,27,182,73,1,4,3,69,77,74,76,34,57,74,76,53,75,73,75,79,77,69,78,70,69,72,74,70,79,35,64,58,82,49,31,75,73,73,79,27,32,43,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,75
154,205965,29,180,72,1,3,3,80,61,67,70,71,78,73,57,64,70,55,69,67,34,68,70,80,80,72,70,76,68,80,81,73,66,84,71,66,65,47,73,73,71,70,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69
155,206594,26,180,77,0,2,3,73,67,73,77,67,62,79,64,48,74,56,79,74,64,67,76,75,72,76,73,77,74,46,76,60,72,55,65,71,72,55,71,68,72,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
156,211267,28,174,71,1,4,5,87,68,69,83,41,65,67,64,62,68,65,82,76,71,63,80,88,86,90,73,92,75,78,85,53,70,66,43,69,74,72,87,33,41,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
157,215443,26,175,70,1,3,4,87,71,71,76,42,68,70,71,42,72,64,75,72,71,65,75,89,86,89,69,75,72,42,82,64,72,67,44,72,72,65,74,49,38,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
158,216700,28,181,80,1,4,4,78,71,73,79,44,71,73,70,59,73,66,81,75,73,69,80,76,80,82,69,67,76,75,79,69,73,65,31,67,73,54,69,60,37,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
159,218868,31,178,68,1,4,4,88,67,72,76,67,74,72,66,65,74,52,76,70,67,69,73,87,88,84,73,83,70,76,91,64,67,75,66,74,73,80,71,69,68,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
160,219797,27,180,89,1,4,3,83,74,64,77,35,78,66,73,67,70,64,79,68,27,61,76,82,84,78,73,73,80,77,75,82,74,74,30,73,63,68,77,40,25,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
161,220633,25,183,75,1,3,4,86,71,67,79,37,55,67,74,31,68,54,83,68,60,59,78,89,84,84,66,76,78,51,66,56,65,41,25,69,71,57,60,42,45,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,75
162,221342,23,172,70,1,3,3,85,52,67,72,72,69,73,53,67,72,21,72,71,34,63,74,87,83,76,63,80,57,60,74,70,52,64,69,67,64,37,62,71,75,73,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
163,224425,26,188,81,1,4,3,84,70,70,75,67,76,72,71,69,74,64,77,69,70,58,75,77,89,68,74,65,75,61,82,75,66,75,69,73,68,52,75,65,67,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74
164,225147,25,175,76,1,4,3,80,48,65,67,68,72,73,48,53,71,35,67,45,47,58,67,79,80,71,68,70,50,67,91,65,50,69,69,61,62,41,62,68,72,68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66
165,225363,26,175,70,0,3,4,76,71,72,79,42,64,68,68,40,74,59,79,77,74,64,76,78,74,89,78,80,76,66,74,57,75,66,48,68,75,70,76,29,48,49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,75
166,225403,25,176,67,0,4,4,77,68,76,77,65,71,70,67,55,78,60,78,77,77,75,78,75,79,75,75,80,72,62,84,67,72,65,71,67,77,54,74,72,61,53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
167,225653,25,184,82,1,2,3,93,70,65,75,34,74,68,72,61,68,67,74,65,34,57,73,93,93,81,73,81,72,78,82,78,66,55,32,75,70,52,72,43,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
168,225782,23,177,71,1,3,4,81,63,70,77,71,72,69,58,50,75,44,78,64,36,68,76,79,83,79,75,71,72,55,82,69,66,69,73,72,73,69,76,71,77,72,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,74
169,226078,26,180,71,1,4,4,77,73,71,78,36,66,75,72,42,76,63,80,63,63,68,78,78,77,78,66,70,76,63,81,67,76,45,22,69,64,74,74,39,43,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
170,226627,26,174,67,1,4,3,79,73,69,81,36,63,66,75,50,71,70,81,73,69,63,78,83,75,89,71,86,71,76,76,55,73,61,49,70,70,72,79,32,30,26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75
171,226777,26,188,90,1,4,3,71,74,59,70,26,80,55,75,75,69,61,73,60,22,40,72,70,71,63,73,48,80,68,77,91,69,59,22,75,67,63,68,21,18,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70
172,228509,23,184,75,1,3,4,76,70,72,80,54,68,65,70,58,78,63,83,61,53,72,79,77,75,78,76,66,79,74,75,69,67,56,64,75,77,55,78,41,61,49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76
173,229153,23,182,78,0,4,3,85,67,70,80,31,71,70,70,35,70,62,83,75,70,65,81,86,85,79,60,80,70,65,70,80,70,50,30,63,73,30,62,31,30,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75
174,229593,26,186,83,1,4,3,76,67,74,81,41,63,76,61,68,77,72,86,82,72,67,84,74,78,77,68,58,76,67,54,73,72,50,30,62,68,72,70,41,42,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75
175,230975,24,175,72,1,3,3,88,70,66,76,37,67,72,72,42,64,60,75,68,60,55,77,90,86,83,70,83,68,53,92,66,72,42,38,74,71,61,63,45,28,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
176,231826,22,185,77,1,4,4,78,69,69,78,31,61,67,68,65,73,66,82,67,44,65,79,79,77,72,70,65,69,67,69,60,70,50,29,75,73,65,73,23,31,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75
177,233301,23,187,70,1,3,3,77,59,68,68,70,82,74,55,68,71,49,67,68,36,68,66,74,80,71,72,66,73,82,92,77,56,81,71,70,66,45,71,67,72,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68
178,233500,22,172,60,1,4,4,89,64,69,81,52,64,64,66,65,76,72,84,64,42,65,77,91,87,93,69,85,67,89,77,58,55,56,50,69,73,55,71,56,48,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
179,235467,26,168,65,1,3,5,89,68,73,83,59,63,71,67,51,73,57,83,77,61,75,82,91,87,93,69,90,73,77,82,52,71,64,65,66,77,65,77,53,65,53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77
180,236245,25,180,73,1,4,4,90,71,63,77,31,74,58,75,70,65,66,79,59,57,58,77,91,89,81,74,64,72,80,75,72,65,74,33,73,73,65,69,27,21,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
181,238305,26,180,75,1,3,3,77,55,69,70,71,65,78,60,72,75,39,68,73,32,65,72,74,79,70,73,66,59,63,68,66,49,59,72,61,59,36,68,64,76,74,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
182,238858,24,175,72,0,3,4,79,67,71,80,46,61,74,63,56,71,68,82,75,69,61,79,82,77,78,76,76,73,56,74,56,66,56,53,74,75,65,79,32,51,49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,75
183,240654,23,173,75,0,2,4,81,73,66,79,36,62,63,72,53,74,58,79,66,54,58,83,84,79,81,68,82,85,59,66,64,74,55,23,70,64,57,57,38,37,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75
184,246191,21,170,71,1,3,4,84,74,72,75,46,62,71,75,66,73,69,72,75,73,67,76,81,86,84,70,79,80,72,70,52,70,76,37,73,72,69,78,57,37,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75
185,137506,37,184,75,0,3,4,54,78,72,79,37,49,69,80,68,75,78,82,80,74,65,82,60,49,61,73,75,78,71,32,54,76,52,39,80,71,73,70,23,40,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,74
186,183332,34,176,69,1,3,4,77,70,72,78,42,49,72,73,43,73,66,78,76,54,70,77,79,76,84,69,80,70,64,48,47,66,50,49,69,74,60,80,48,33,34,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,74
187,186302,33,171,70,1,3,4,71,75,73,77,46,59,69,73,49,76,72,77,75,67,72,77,73,70,74,73,77,78,72,69,60,78,39,42,69,71,70,80,50,45,46,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,74
188,189484,30,187,77,1,3,3,66,57,70,72,73,67,74,46,65,74,57,73,74,43,69,73,61,70,68,76,57,71,73,63,67,68,70,74,63,64,57,76,76,71,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,68
189,190653,30,171,66,1,4,4,88,67,67,76,45,65,69,67,50,71,59,78,69,52,66,72,87,89,90,64,76,72,69,82,56,69,66,43,64,63,59,70,40,50,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73
190,198077,30,179,71,1,3,3,70,72,73,75,33,60,76,71,54,75,70,75,74,67,66,75,75,66,76,73,74,75,66,67,56,75,58,29,72,72,62,69,28,26,54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,74
191,203872,34,168,71,1,3,4,83,71,70,75,43,67,68,72,58,71,62,73,69,73,64,75,84,82,83,76,78,73,74,71,62,68,75,21,74,72,77,71,53,46,33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74
192,204738,30,175,76,1,3,3,87,64,68,75,53,73,72,60,47,72,60,76,63,61,62,75,85,88,80,65,72,70,71,82,70,70,71,56,65,65,54,63,57,52,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72
193,205970,27,178,70,1,4,4,77,70,71,75,45,67,74,72,49,70,55,76,68,73,64,75,78,76,80,74,74,68,68,86,61,72,58,40,73,75,70,65,45,49,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
194,206254,30,180,72,1,4,3,83,67,74,73,38,70,77,68,68,74,61,72,75,66,69,74,82,83,82,69,72,66,83,86,64,67,60,41,74,75,61,64,22,45,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
195,207454,31,170,60,1,3,4,87,69,68,77,29,42,70,75,40,66,70,85,72,72,65,67,87,87,85,67,82,65,72,65,34,60,26,42,66,70,76,63,16,31,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74
196,207920,29,183,72,1,3,3,74,56,66,69,70,69,71,53,60,72,43,68,63,35,60,71,76,72,69,72,67,65,74,76,65,53,70,70,68,62,55,69,71,72,71,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,68
197,210972,27,178,76,1,3,3,70,44,63,72,72,66,75,32,61,70,37,72,72,46,62,74,74,66,71,70,68,69,67,75,60,44,68,74,66,39,46,64,73,74,73,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,64
198,211099,26,182,76,1,3,4,85,67,67,76,40,63,68,66,58,70,55,77,62,55,62,76,88,82,81,72,71,70,71,62,68,66,51,31,75,69,70,72,43,40,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
199,213446,28,184,74,1,3,3,82,66,74,69,67,69,84,54,66,72,60,72,75,77,77,68,81,83,71,62,53,83,58,81,71,77,51,68,68,64,68,67,65,66,71,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71
200,215107,26,172,75,0,4,4,90,72,66,77,45,62,64,67,60,69,70,75,69,55,63,76,91,90,91,73,83,85,52,71,56,73,67,38,72,68,63,66,44,52,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74
201,218154,30,170,60,1,4,4,85,73,70,79,47,64,71,73,64,69,68,85,65,71,68,73,82,87,78,68,80,80,74,66,65,66,56,51,71,71,76,77,40,47,47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
202,221306,30,162,65,1,2,3,92,65,69,76,43,51,72,63,49,71,69,76,64,65,58,70,94,90,92,69,94,74,65,78,36,59,52,49,67,73,59,74,54,31,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73
203,221743,27,179,77,0,4,4,85,67,68,76,29,56,68,65,44,69,61,77,74,69,62,76,86,85,81,72,76,73,34,68,54,63,49,18,72,71,69,70,32,29,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,74
204,224263,24,176,67,1,2,3,71,49,65,70,71,70,69,30,64,70,51,68,61,49,67,72,75,68,68,75,73,74,74,78,63,62,78,74,64,55,53,65,68,74,75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65
205,225844,25,168,64,0,3,4,84,73,67,79,36,47,69,68,46,65,60,77,81,77,60,78,84,84,89,72,92,85,38,67,33,77,58,24,70,70,71,71,41,37,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,74
206,227873,25,183,81,1,3,3,79,57,67,73,72,72,74,62,70,69,30,75,70,35,65,74,69,87,65,70,66,66,74,69,75,45,66,70,67,65,40,69,69,75,73,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,70
207,229359,32,175,74,1,3,3,73,58,73,70,71,73,77,58,65,74,54,67,68,59,72,73,72,74,71,68,73,61,62,80,72,53,69,70,65,73,63,66,71,72,71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69
