,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,rb
73,194229,30,173,69,1,3,3,66.0,39.0,68.0,67.0,74.0,74.0,78,28,65,71,28,62,69,38,61,71,63,69,74,80,63,67,79,82,69,39,76,78,46,64,23,70,69,77,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
74,195272,29,180,71,1,3,3,74.0,71.0,73.0,74.0,70.0,76.0,75,66,65,76,74,74,73,68,72,77,75,73,65,74,79,76,71,84,72,75,77,70,77,67,66,71,70,72,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
75,195479,29,180,75,1,3,3,83.0,71.0,74.0,75.0,72.0,78.0,79,67,67,72,64,76,80,75,71,74,82,84,76,72,75,77,73,87,78,71,70,72,72,73,83,77,71,74,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
76,202371,29,191,90,1,4,3,73.0,74.0,72.0,72.0,73.0,80.0,77,70,72,71,77,75,75,56,72,73,67,77,63,72,47,80,72,83,83,77,73,75,75,71,65,74,69,75,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77
77,202493,31,177,70,1,4,3,81.0,67.0,74.0,78.0,72.0,70.0,76,68,63,79,48,79,71,54,68,79,80,82,75,77,73,81,76,68,66,59,80,76,69,71,51,73,75,70,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
78,203177,28,183,78,1,3,3,77.0,63.0,70.0,73.0,73.0,77.0,74,63,68,75,45,76,58,40,69,74,76,78,67,76,62,74,74,81,78,56,70,74,72,66,49,68,73,75,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
79,208004,29,184,75,1,4,2,64.0,49.0,66.0,69.0,79.0,76.0,70,50,74,74,38,66,40,34,73,72,64,64,66,77,66,60,78,75,74,41,82,79,55,55,42,78,78,82,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
80,210282,31,178,72,1,2,3,84.0,64.0,69.0,75.0,70.0,69.0,73,53,60,73,71,75,69,59,66,77,77,90,79,68,75,78,68,80,65,68,65,72,74,63,70,70,68,74,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
81,210864,27,182,70,1,3,3,75.0,51.0,66.0,73.0,75.0,72.0,74,47,66,73,40,72,40,30,68,74,73,77,74,73,69,68,68,80,66,43,78,76,63,59,40,74,74,78,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
82,211147,25,180,75,1,3,4,78.0,69.0,75.0,78.0,69.0,66.0,78,68,49,76,72,80,77,69,72,76,82,74,80,75,77,69,56,68,66,70,65,71,75,74,67,76,72,70,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
83,215071,33,170,69,1,5,3,83.0,67.0,72.0,80.0,70.0,78.0,76,60,65,73,65,78,79,55,67,81,84,83,83,75,81,79,75,84,73,71,84,70,76,74,64,80,69,71,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
84,220132,29,176,69,1,3,2,68.0,34.0,67.0,65.0,76.0,76.0,78,25,77,78,23,60,62,41,58,72,69,68,63,73,71,48,81,80,71,40,82,76,49,50,32,67,73,78,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
85,225024,24,184,75,1,3,3,73.0,43.0,69.0,69.0,78.0,77.0,69,37,76,77,40,67,53,35,76,70,70,75,67,77,64,55,78,76,75,42,81,78,52,62,40,74,78,80,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
86,227927,24,174,64,1,4,3,76.0,38.0,68.0,75.0,73.0,68.0,78,35,64,73,25,74,54,31,62,77,78,74,72,75,80,38,75,78,61,41,70,72,65,64,32,73,73,77,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
87,229971,25,182,75,1,2,2,81.0,51.0,70.0,72.0,70.0,79.0,76,42,61,72,49,72,65,47,66,74,79,82,71,71,73,64,75,93,75,54,73,70,72,69,50,71,72,72,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
88,230197,33,175,71,1,3,3,76.0,48.0,69.0,75.0,74.0,70.0,72,51,66,77,39,77,51,52,74,71,74,77,81,75,72,34,65,80,61,51,81,71,55,56,66,73,77,76,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
89,230241,29,165,62,0,3,2,79.0,62.0,71.0,70.0,74.0,69.0,76,58,74,73,69,69,76,80,68,69,76,82,74,77,54,75,86,75,65,60,68,73,44,60,73,78,76,74,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77
90,230371,25,178,75,1,3,3,79.0,54.0,71.0,73.0,75.0,63.0,72,52,68,73,55,71,61,62,71,77,76,81,72,74,69,54,55,78,56,53,64,73,61,71,63,72,80,74,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
91,234678,24,185,79,1,3,3,89.0,56.0,68.0,72.0,66.0,78.0,76,50,59,73,62,72,63,25,68,75,86,91,67,74,64,65,84,90,74,62,73,63,76,65,33,70,63,72,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76
92,234730,24,175,75,1,2,3,83.0,52.0,66.0,76.0,73.0,75.0,76,45,64,69,47,75,67,45,62,76,84,83,84,73,83,64,72,84,70,54,78,74,65,58,42,73,73,74,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
93,236441,25,167,66,1,3,4,84.0,64.0,72.0,77.0,70.0,86.0,75,63,55,77,41,76,74,37,65,76,86,82,81,75,80,73,50,88,89,62,84,73,79,76,48,78,69,72,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
94,238857,26,177,69,1,4,3,87.0,60.0,67.0,76.0,70.0,69.0,75,61,62,70,57,76,70,48,54,73,89,86,85,75,81,66,60,86,59,54,75,70,72,65,47,75,69,72,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
95,241049,24,174,70,1,2,2,75.0,46.0,70.0,71.0,75.0,68.0,75,38,71,76,39,70,63,33,70,74,72,77,71,72,75,52,70,77,67,58,59,75,65,66,38,66,73,77,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
96,251116,28,180,73,1,4,2,78.0,69.0,70.0,73.0,77.0,82.0,71,68,76,73,67,71,63,51,73,73,78,78,75,76,81,72,82,85,79,73,85,76,75,68,54,73,76,79,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78
97,170320,33,186,84,1,3,3,73.0,67.0,71.0,73.0,73.0,75.0,77,64,78,74,58,74,65,62,71,75,70,75,65,74,58,74,73,74,78,70,71,72,74,65,52,72,72,73,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76
98,182495,34,180,78,1,3,3,70.0,51.0,63.0,69.0,77.0,75.0,66,37,75,66,65,66,68,41,64,68,68,71,72,70,76,69,91,72,74,59,78,78,50,58,50,78,76,78,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
99,186156,29,185,72,1,3,3,66.0,54.0,64.0,72.0,76.0,75.0,69,48,67,71,46,74,41,36,63,72,63,69,68,74,61,65,76,85,74,59,66,75,67,59,38,74,75,80,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
100,189060,30,186,84,1,4,2,54.0,51.0,63.0,65.0,77.0,76.0,53,41,75,67,37,62,32,61,74,66,62,47,64,72,64,69,78,66,80,53,80,78,63,65,65,73,77,78,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71
101,189251,31,180,74,1,3,3,66.0,65.0,77.0,76.0,73.0,66.0,71,59,54,80,64,74,81,77,78,80,65,66,74,77,74,69,65,77,64,72,57,79,67,74,69,80,77,72,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
102,199633,32,181,78,1,3,2,66.0,61.0,73.0,72.0,76.0,74.0,78,52,71,74,69,72,75,46,73,73,67,65,65,73,68,72,77,78,71,68,76,75,66,70,49,74,76,77,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
103,201118,29,172,67,1,4,3,76.0,63.0,70.0,75.0,72.0,66.0,70,54,65,75,50,75,66,64,69,76,78,75,73,74,81,76,72,75,57,70,75,74,71,63,60,69,68,76,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
104,201982,31,179,80,1,3,3,77.0,63.0,76.0,76.0,69.0,75.0,83,57,58,75,63,77,85,87,69,76,75,78,76,76,79,75,66,79,74,66,77,73,67,69,62,72,68,69,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
105,203741,29,180,70,0,5,3,85.0,51.0,72.0,74.0,67.0,75.0,76,45,64,72,35,74,68,45,70,76,83,86,79,73,66,62,65,84,71,51,75,68,74,75,45,67,67,68,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
106,204105,29,178,78,1,3,3,78.0,62.0,74.0,72.0,72.0,74.0,78,59,66,74,44,73,75,71,74,74,78,78,67,73,70,73,71,82,71,54,74,73,73,69,78,70,74,72,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
107,204125,30,175,75,1,5,3,73.0,60.0,71.0,71.0,74.0,82.0,78,58,67,71,60,70,65,49,72,67,74,72,74,76,84,70,82,87,77,53,90,73,71,70,51,72,75,75,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76
108,205346,28,181,74,1,3,3,91.0,51.0,66.0,73.0,70.0,69.0,73,47,56,72,51,74,64,42,60,71,89,92,75,72,76,58,62,74,65,46,73,69,65,60,61,63,72,71,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
109,206058,28,182,78,1,4,3,68.0,46.0,70.0,74.0,75.0,69.0,77,33,68,74,41,74,75,39,68,75,66,69,75,73,76,67,80,77,66,51,66,75,64,63,49,74,77,76,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
110,208509,26,177,67,1,3,3,75.0,57.0,69.0,72.0,73.0,77.0,74,50,56,70,61,72,70,57,69,73,77,73,73,70,72,67,86,90,71,62,72,74,68,66,49,69,73,76,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
111,212883,26,186,79,1,3,3,65.0,55.0,65.0,69.0,76.0,75.0,68,46,73,75,68,69,44,32,66,71,63,67,64,72,64,71,77,66,78,59,80,75,47,58,51,69,76,78,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74
112,215108,32,170,74,1,3,3,86.0,60.0,67.0,75.0,70.0,82.0,66,50,66,69,49,76,55,58,68,72,84,87,85,74,77,73,75,91,76,68,87,71,70,67,69,66,66,72,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76
113,215399,27,183,80,1,2,2,75.0,54.0,63.0,64.0,77.0,76.0,64,53,74,70,51,59,57,32,68,67,73,76,68,73,69,59,80,71,77,55,77,77,45,55,50,70,76,79,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
114,215699,28,173,67,1,3,3,78.0,46.0,63.0,71.0,73.0,70.0,74,43,55,73,37,71,59,38,60,69,77,78,73,73,82,53,70,77,68,44,67,75,72,45,43,70,75,75,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
115,223329,27,184,76,1,2,3,75.0,58.0,69.0,74.0,73.0,64.0,76,58,64,74,59,74,67,42,69,76,72,78,74,72,68,68,52,78,56,49,69,72,72,62,48,72,74,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
116,224869,29,175,75,1,3,2,60.0,35.0,63.0,63.0,77.0,78.0,76,30,77,72,23,57,45,35,54,71,58,61,59,72,69,44,80,77,79,38,78,78,52,50,33,64,74,78,77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
117,226229,24,186,76,1,5,2,68.0,44.0,65.0,66.0,77.0,78.0,64,37,76,73,32,65,54,38,66,67,68,68,68,69,64,65,84,74,80,40,76,76,53,59,41,69,75,78,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76
118,226853,24,184,74,1,3,3,91.0,58.0,66.0,74.0,78.0,73.0,64,59,69,75,48,75,36,37,71,73,87,94,76,75,66,66,85,76,71,48,70,80,64,62,59,68,79,78,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
119,227222,26,178,78,1,3,3,74.0,48.0,67.0,68.0,74.0,78.0,75,40,72,72,32,66,58,42,64,71,75,74,64,70,73,68,82,78,77,49,78,76,63,63,44,71,71,77,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
120,228579,24,183,79,1,4,3,74.0,53.0,71.0,75.0,73.0,69.0,74,50,63,74,53,76,73,49,66,75,74,74,75,74,69,62,66,74,68,46,68,74,62,69,59,75,73,74,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
121,233493,23,175,80,1,3,2,92.0,45.0,61.0,72.0,72.0,77.0,70,35,63,65,33,70,54,36,54,72,90,93,77,69,79,66,75,84,78,45,64,73,49,58,54,68,72,73,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76
122,234574,22,184,75,1,4,3,79.0,60.0,70.0,77.0,72.0,75.0,78,52,69,74,44,78,74,44,62,75,78,80,79,74,72,78,84,74,74,64,78,74,70,64,43,76,70,74,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
123,235875,23,183,70,1,3,3,77.0,57.0,70.0,75.0,71.0,70.0,78,60,62,72,58,77,72,30,70,75,78,76,70,72,74,58,68,78,66,55,70,70,66,68,30,70,70,74,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
124,237646,25,180,73,1,3,2,78.0,50.0,67.0,71.0,75.0,76.0,66,46,68,76,40,70,35,34,71,70,74,82,78,72,64,64,74,81,72,48,80,76,61,66,42,73,73,78,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
125,238095,23,195,90,1,3,2,66.0,44.0,61.0,62.0,76.0,81.0,66,38,70,68,35,60,34,22,66,68,68,65,50,74,40,60,73,76,85,54,80,76,22,55,34,70,77,78,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
126,240754,25,175,66,1,5,4,90.0,68.0,71.0,79.0,70.0,69.0,74,70,61,72,68,81,74,54,68,76,89,91,81,73,81,69,72,71,65,62,78,73,74,72,59,77,69,72,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
127,241187,20,185,73,1,3,2,80.0,52.0,66.0,71.0,74.0,75.0,72,59,83,72,31,71,36,30,69,74,79,80,69,68,69,49,88,76,75,42,70,68,65,64,40,64,72,78,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76
128,241497,22,170,62,1,2,3,82.0,53.0,70.0,77.0,72.0,61.0,72,43,54,77,39,76,63,41,68,78,82,82,83,69,86,68,67,70,53,61,68,75,69,65,45,70,73,73,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
129,243007,28,179,76,1,4,3,88.0,67.0,69.0,77.0,64.0,76.0,74,70,61,72,64,77,62,59,66,77,89,87,83,75,78,66,68,83,74,61,75,64,72,64,61,70,65,65,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73
130,251804,20,175,62,1,4,4,87.0,59.0,72.0,81.0,67.0,66.0,73,58,58,77,44,83,72,38,67,77,89,86,88,76,76,65,56,80,60,62,68,68,75,72,39,73,67,70,69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
131,158626,35,176,76,1,3,3,65.0,67.0,71.0,74.0,74.0,72.0,74,63,73,75,62,74,74,61,69,75,66,64,70,73,72,74,79,68,71,68,76,74,71,64,66,75,75,74,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
132,186551,32,165,64,1,2,3,86.0,65.0,74.0,73.0,68.0,69.0,75,65,50,77,39,73,65,59,70,70,85,86,78,71,85,68,91,83,62,67,61,62,73,77,64,70,70,75,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
133,189860,30,174,61,1,3,3,74.0,57.0,70.0,74.0,70.0,68.0,76,53,58,74,54,72,65,55,63,75,76,72,78,70,82,56,69,77,63,64,70,71,67,69,60,68,71,72,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
134,190456,30,175,67,1,2,3,69.0,60.0,71.0,75.0,74.0,63.0,76,54,68,75,45,75,64,39,66,76,71,67,74,73,72,73,69,57,60,67,76,75,65,73,46,75,75,75,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
135,192427,32,172,67,1,4,3,80.0,55.0,72.0,75.0,70.0,67.0,73,43,54,73,51,76,70,67,72,73,83,77,76,69,90,71,71,85,56,62,73,70,71,69,68,67,72,73,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
136,192667,33,189,80,1,3,3,79.0,59.0,73.0,69.0,74.0,84.0,78,52,74,75,44,74,71,30,73,73,77,81,49,71,40,74,78,79,86,66,86,73,75,74,37,67,72,76,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
137,194644,30,175,73,1,4,3,74.0,60.0,70.0,72.0,71.0,70.0,78,50,61,72,66,70,77,55,69,73,75,73,75,72,75,78,74,78,65,67,69,75,63,63,50,70,72,72,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
138,196069,36,170,67,1,4,3,87.0,63.0,71.0,79.0,64.0,67.0,76,59,63,72,57,79,65,59,68,78,88,86,84,76,83,69,73,82,62,62,59,68,71,71,71,69,58,66,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74
139,199986,34,178,76,1,4,2,56.0,57.0,71.0,67.0,74.0,78.0,76,40,73,71,48,63,82,83,75,74,48,62,58,74,66,84,81,69,80,72,84,77,57,57,47,65,68,78,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74
140,200519,30,186,72,1,3,2,47.0,41.0,53.0,52.0,76.0,79.0,50,37,78,70,23,39,52,38,43,68,54,41,49,71,45,58,71,77,80,38,79,75,37,37,47,59,76,76,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
141,201939,28,189,86,1,2,3,75.0,42.0,64.0,71.0,74.0,76.0,69,32,66,69,34,71,64,37,62,72,73,76,63,74,61,68,70,72,79,35,74,77,66,57,35,78,73,76,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
142,203570,30,183,81,1,4,3,74.0,69.0,70.0,73.0,73.0,75.0,66,71,63,76,59,73,57,50,70,74,73,75,73,75,69,68,57,92,73,72,65,73,72,74,57,74,73,76,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
143,204472,29,177,69,1,3,3,73.0,70.0,73.0,75.0,68.0,72.0,76,67,66,77,61,76,70,44,71,75,77,70,74,74,75,78,75,88,63,70,75,70,76,73,68,74,67,68,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
144,204539,31,180,80,1,4,3,93.0,64.0,69.0,74.0,67.0,83.0,73,58,62,69,59,75,77,63,67,72,93,93,84,70,80,76,86,90,82,68,75,66,68,65,64,60,67,70,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
145,204977,32,173,73,1,3,3,83.0,48.0,62.0,70.0,70.0,74.0,70,40,59,68,40,66,65,45,66,69,91,77,88,77,79,64,90,80,68,51,77,73,48,46,55,69,68,73,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
146,205965,29,180,72,1,3,3,80.0,61.0,67.0,70.0,71.0,78.0,73,57,64,70,55,69,67,34,68,70,80,80,72,70,76,68,80,81,73,66,84,71,66,65,47,73,73,71,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
147,205989,26,182,82,1,3,2,66.0,56.0,70.0,68.0,76.0,76.0,70,54,73,76,47,66,60,49,70,75,64,67,60,72,66,60,72,74,77,58,77,76,57,67,54,64,74,78,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
148,208520,31,185,78,1,2,2,75.0,53.0,66.0,64.0,73.0,76.0,73,46,60,68,41,58,63,55,65,69,74,76,70,73,67,67,77,82,73,58,76,73,65,60,36,71,75,73,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
