,sofifa_id,age,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_High/High,work_rate_High/Low,work_rate_High/Medium,work_rate_Low/High,work_rate_Low/Low,work_rate_Low/Medium,work_rate_Medium/High,work_rate_Medium/Low,work_rate_Medium/Medium,body_type_Lean (170-),body_type_Lean (170-185),body_type_Lean (185+),body_type_Normal (170-),body_type_Normal (170-185),body_type_Normal (185+),body_type_Stocky (170-),body_type_Stocky (170-185),body_type_Stocky (185+),body_type_Unique,lm
73,171897,34,169,67,0,2,3,64.0,68.0,80.0,79.0,73.0,69.0,74,64,55,82,69,78,78,80,79,80,67,62,79,77,87,73,71,81,60,73,74,75,69,82,70,76,74,75,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
74,173306,34,181,76,1,5,4,77.0,64.0,76.0,77.0,72.0,70.0,78,57,63,79,68,75,80,47,76,81,77,77,76,75,69,73,69,76,64,69,78,69,71,75,52,81,69,79,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
75,175379,34,183,73,1,3,4,55.0,77.0,86.0,77.0,45.0,58.0,91,74,36,84,76,78,87,85,87,82,59,51,66,77,69,84,32,57,62,80,55,43,80,84,71,71,50,46,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
76,192679,31,176,72,0,2,3,69.0,63.0,74.0,71.0,78.0,71.0,77,56,73,79,51,68,69,69,75,75,66,72,70,78,71,80,72,72,68,63,75,78,67,66,66,69,82,76,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
77,199715,31,185,79,1,4,3,76.0,76.0,76.0,77.0,41.0,72.0,75,77,65,76,75,80,78,62,77,78,73,78,71,78,60,77,69,73,76,75,61,25,78,77,74,74,68,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
78,201995,28,175,70,1,4,4,85.0,74.0,76.0,82.0,55.0,59.0,74,70,44,77,72,82,77,69,75,81,85,85,84,75,86,82,33,65,55,79,67,69,74,76,53,81,47,59,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78
79,205192,27,178,66,1,3,3,74.0,71.0,81.0,80.0,61.0,56.0,75,70,49,84,68,81,82,70,79,80,74,74,81,81,75,74,58,65,55,72,47,65,78,85,63,75,69,58,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
80,205966,27,168,70,1,2,4,74.0,68.0,74.0,86.0,38.0,59.0,63,69,28,80,64,87,79,59,72,85,78,70,90,74,94,73,38,72,50,62,70,42,78,76,58,74,39,43,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78
81,206590,27,176,73,1,5,4,68.0,74.0,77.0,78.0,55.0,61.0,78,75,54,80,65,79,82,59,76,80,69,67,76,74,73,74,64,78,56,75,52,54,76,77,59,75,65,52,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
82,206651,32,178,72,1,4,3,67.0,78.0,79.0,76.0,65.0,72.0,80,78,52,77,63,76,79,84,78,79,73,62,67,80,68,82,63,78,69,79,72,69,78,80,77,78,63,69,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
83,210537,29,170,65,0,3,3,79.0,75.0,74.0,80.0,48.0,65.0,76,75,70,77,77,79,79,72,67,78,84,74,90,78,91,77,90,76,57,75,67,38,75,73,55,75,54,39,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78
84,213577,29,183,77,1,3,3,78.0,76.0,72.0,77.0,44.0,75.0,78,78,75,75,65,78,62,45,69,78,77,78,77,75,72,81,76,76,76,71,71,41,84,73,65,77,44,39,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
85,214097,27,178,68,1,3,3,70.0,74.0,79.0,77.0,66.0,73.0,80,72,63,80,68,77,79,81,78,78,71,70,72,77,74,77,72,84,68,76,73,73,78,78,76,78,63,68,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
86,217036,28,179,68,0,3,3,88.0,60.0,71.0,77.0,71.0,64.0,75,59,60,73,65,78,69,57,64,75,87,89,85,74,78,61,62,91,51,56,63,70,73,73,70,60,71,74,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
87,222943,29,179,71,0,3,3,82.0,69.0,77.0,78.0,52.0,65.0,80,69,44,77,63,78,81,78,75,77,79,85,83,73,77,69,34,72,67,73,60,56,74,76,59,76,55,51,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
88,224254,25,174,78,1,3,4,90.0,76.0,74.0,79.0,49.0,73.0,74,72,48,75,63,78,78,76,68,76,92,89,91,77,85,83,65,89,73,83,56,49,76,75,72,70,65,40,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
89,227055,26,173,74,1,3,5,93.0,71.0,70.0,83.0,51.0,61.0,71,69,51,73,74,85,82,60,55,78,93,93,91,74,89,77,67,88,48,69,60,50,71,73,66,76,54,51,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
90,230183,21,186,73,0,5,3,79.0,67.0,71.0,71.0,74.0,78.0,76,54,77,77,71,71,81,77,67,72,77,80,68,72,58,84,78,89,67,77,94,67,57,56,77,77,74,77,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73
91,230385,29,175,72,0,3,4,81.0,72.0,81.0,80.0,23.0,50.0,86,73,20,85,64,80,72,81,84,79,82,80,88,65,86,68,57,75,46,72,26,21,73,69,76,71,28,20,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
92,231410,21,171,59,1,5,4,78.0,69.0,76.0,82.0,30.0,50.0,66,69,30,83,55,82,74,61,74,83,82,74,89,72,91,70,66,67,44,71,41,30,73,78,58,69,40,23,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
93,232080,24,175,70,0,3,4,83.0,71.0,72.0,79.0,42.0,68.0,76,71,45,73,62,79,70,56,62,78,84,82,82,75,81,75,63,85,65,68,57,36,75,76,64,73,42,43,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
94,238463,23,175,72,1,2,3,70.0,72.0,76.0,80.0,68.0,70.0,74,69,50,80,61,81,75,62,75,81,74,67,78,78,75,77,76,81,65,77,69,76,74,77,62,76,68,69,62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
95,240753,21,180,72,1,3,4,79.0,80.0,75.0,79.0,44.0,70.0,76,81,64,77,76,81,78,74,69,79,82,77,77,77,73,78,70,74,72,79,61,44,81,76,76,77,45,41,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80
96,241184,24,184,78,0,3,3,81.0,64.0,71.0,72.0,75.0,76.0,79,66,73,74,55,73,65,43,69,74,82,81,63,75,61,68,75,80,75,59,74,76,76,66,38,74,72,76,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
97,242187,21,180,73,1,3,3,80.0,72.0,73.0,80.0,44.0,56.0,62,75,65,79,74,82,65,52,75,79,82,78,79,77,79,73,63,67,49,63,58,34,75,78,65,75,31,54,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
98,243559,24,176,71,1,4,4,83.0,70.0,74.0,81.0,37.0,59.0,77,70,55,74,59,83,77,56,68,81,85,81,80,70,79,79,65,76,49,67,60,35,70,79,58,79,45,29,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
99,244622,23,177,69,1,4,4,83.0,76.0,68.0,80.0,45.0,73.0,70,77,77,75,70,80,60,35,64,80,84,83,84,76,77,78,81,83,69,75,66,40,77,67,70,76,45,40,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79
100,252145,19,176,70,0,4,3,85.0,57.0,68.0,74.0,74.0,72.0,74,45,67,71,54,72,66,59,68,75,82,88,82,76,76,80,71,81,69,63,67,75,72,59,45,75,73,76,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74
101,183899,32,163,63,0,2,3,82.0,74.0,74.0,78.0,47.0,56.0,77,74,71,76,71,80,78,58,70,75,85,79,78,75,88,75,76,66,47,76,63,51,77,75,64,70,52,35,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
102,188044,31,178,64,1,3,4,84.0,75.0,68.0,81.0,33.0,72.0,66,79,76,68,76,83,78,72,63,79,84,84,88,75,75,74,82,77,75,68,55,33,78,72,76,70,35,20,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
103,188988,28,167,59,1,3,4,71.0,72.0,77.0,81.0,32.0,42.0,74,70,52,79,61,82,76,76,77,80,76,66,84,72,89,76,75,53,31,75,48,27,73,77,73,76,27,36,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
104,190577,33,168,68,1,5,3,75.0,75.0,74.0,77.0,33.0,72.0,75,70,66,76,76,78,70,61,73,76,76,74,86,76,79,84,66,88,61,82,81,33,73,74,62,62,30,25,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
105,192342,28,183,92,1,4,3,54.0,78.0,81.0,76.0,36.0,77.0,79,74,55,82,74,77,82,85,79,83,54,54,65,73,60,87,33,61,89,85,79,40,74,81,66,73,30,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76
106,200536,28,181,83,0,2,3,86.0,51.0,72.0,73.0,72.0,77.0,77,48,60,73,49,73,59,42,73,73,82,90,71,75,73,65,63,77,79,40,75,76,72,75,56,74,72,73,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
107,202493,31,177,70,1,4,3,81.0,67.0,74.0,78.0,72.0,70.0,76,68,63,79,48,79,71,54,68,79,80,82,75,77,73,81,76,68,66,59,80,76,69,71,51,73,75,70,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
108,202562,28,175,80,0,3,3,88.0,65.0,72.0,78.0,73.0,73.0,74,63,64,72,57,78,75,56,72,78,87,88,77,77,81,75,71,75,72,65,72,76,69,71,51,77,73,73,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
109,207421,26,172,67,1,4,4,82.0,76.0,74.0,80.0,30.0,61.0,74,76,62,75,74,79,81,69,73,77,89,76,92,72,85,76,78,71,60,79,47,18,75,74,75,80,30,31,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
110,209440,30,174,69,1,4,4,86.0,75.0,71.0,80.0,30.0,64.0,66,78,66,74,68,80,70,71,73,78,86,86,88,77,85,73,71,83,64,69,38,28,80,68,74,76,30,22,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
111,215071,33,170,69,1,5,3,83.0,67.0,72.0,80.0,70.0,78.0,76,60,65,73,65,78,79,55,67,81,84,83,83,75,81,79,75,84,73,71,84,70,76,74,64,80,69,71,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
112,216497,27,183,79,1,4,3,78.0,79.0,71.0,79.0,42.0,61.0,68,78,50,76,78,80,68,65,62,80,80,76,79,77,76,82,59,68,67,79,36,39,76,74,83,69,39,48,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
113,220621,25,172,67,1,4,4,77.0,72.0,73.0,81.0,38.0,54.0,74,72,47,75,64,83,73,69,64,79,79,76,85,73,77,75,56,69,47,73,52,40,75,77,69,74,45,32,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
114,221174,28,179,69,1,4,3,90.0,82.0,71.0,77.0,56.0,62.0,76,81,50,70,78,76,83,82,64,73,89,91,90,77,85,82,66,82,57,86,49,58,78,65,77,77,56,57,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
115,222515,28,183,70,1,4,4,81.0,64.0,76.0,76.0,31.0,70.0,81,63,60,76,55,78,74,68,70,76,82,81,74,71,68,69,71,88,74,60,38,24,73,76,66,74,29,30,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
116,224394,27,180,72,1,3,4,77.0,74.0,72.0,82.0,46.0,67.0,73,70,69,73,65,84,77,58,67,80,78,76,85,77,77,80,74,74,62,81,71,44,75,74,70,82,37,48,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
117,224422,24,174,72,1,3,4,85.0,73.0,72.0,81.0,37.0,63.0,78,72,59,73,60,84,78,64,69,79,90,81,88,67,82,80,61,68,63,75,56,41,72,68,55,73,24,42,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
118,225997,27,179,70,1,3,4,82.0,72.0,72.0,79.0,45.0,71.0,69,73,64,75,66,80,63,63,68,78,84,80,78,77,78,73,71,74,70,70,71,36,77,75,64,74,54,40,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77
119,227508,27,183,77,1,3,3,63.0,76.0,74.0,72.0,73.0,76.0,63,77,75,81,73,73,68,67,77,76,61,65,61,74,64,76,71,79,79,75,68,74,81,76,78,72,70,74,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76
120,228302,25,184,73,0,2,3,78.0,72.0,70.0,75.0,73.0,77.0,75,72,66,72,63,76,74,57,68,75,78,78,77,75,64,78,67,83,76,69,72,72,75,66,64,64,72,76,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
121,229167,25,177,73,1,4,4,83.0,77.0,71.0,83.0,46.0,65.0,73,74,53,71,76,85,78,69,67,79,93,75,90,77,82,85,47,76,60,76,67,47,72,70,73,79,52,40,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
122,230337,33,175,68,0,3,3,82.0,63.0,75.0,77.0,71.0,64.0,75,60,60,75,59,76,84,77,72,73,85,79,89,82,79,70,69,84,52,61,70,62,72,73,67,80,76,74,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
123,230402,21,178,78,0,3,2,81.0,63.0,72.0,75.0,37.0,69.0,74,68,29,74,49,77,56,55,70,75,81,81,77,77,66,63,41,82,74,56,45,38,80,75,34,59,35,40,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77
124,230899,23,174,71,1,4,4,85.0,73.0,68.0,82.0,29.0,62.0,73,74,48,72,60,83,69,51,53,80,87,83,90,69,85,77,64,75,55,70,62,32,74,72,62,76,27,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
125,232104,23,171,76,1,4,3,95.0,72.0,70.0,76.0,46.0,63.0,75,72,44,74,58,73,74,54,58,76,96,95,85,75,83,79,53,83,52,69,70,42,73,68,64,69,54,45,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
126,232440,23,179,70,0,2,3,72.0,54.0,74.0,75.0,73.0,59.0,76,50,62,78,43,74,73,70,70,76,74,71,75,77,75,60,70,80,48,58,59,74,72,71,48,77,73,75,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75
127,232862,26,165,67,1,4,4,86.0,71.0,71.0,83.0,37.0,46.0,66,68,40,73,76,83,79,64,64,78,91,82,93,78,93,76,70,61,33,69,55,43,75,75,67,81,28,41,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
128,233531,24,158,55,1,5,4,83.0,71.0,74.0,82.0,35.0,57.0,75,69,35,75,70,83,80,74,68,78,86,80,92,75,95,74,49,73,56,71,43,34,70,73,71,80,42,34,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78
129,234128,25,175,70,0,2,4,88.0,69.0,71.0,82.0,39.0,53.0,71,66,54,71,66,82,75,64,65,81,87,89,90,73,79,72,56,68,44,73,55,33,71,75,62,78,31,44,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
130,234468,25,176,67,0,3,4,66.0,65.0,78.0,79.0,57.0,67.0,71,63,59,82,48,81,73,75,77,78,73,61,82,74,73,70,62,71,64,67,71,58,77,80,61,76,60,55,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
131,235794,23,178,67,1,3,4,77.0,69.0,73.0,81.0,47.0,68.0,70,71,49,77,55,83,71,68,68,79,77,77,81,70,80,68,67,77,68,69,58,49,71,76,69,77,36,57,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
132,236772,20,186,74,1,4,4,79.0,78.0,79.0,79.0,34.0,64.0,78,73,58,78,79,80,88,87,77,83,78,79,78,73,61,84,69,74,69,84,40,32,63,78,79,80,35,30,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
133,238744,22,183,84,1,3,3,81.0,71.0,74.0,76.0,76.0,83.0,65,69,80,79,75,77,67,63,75,76,80,81,73,76,69,74,92,85,81,71,81,76,78,77,61,76,74,77,77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78
134,239482,23,179,62,1,3,4,91.0,70.0,66.0,82.0,32.0,66.0,66,68,41,68,59,85,73,70,53,80,92,91,84,77,73,75,65,82,64,72,52,41,76,69,59,85,22,35,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
135,241508,20,180,71,1,3,4,85.0,69.0,72.0,82.0,48.0,63.0,63,71,51,74,48,83,66,82,70,80,90,81,91,70,86,71,72,74,57,72,64,45,74,77,47,74,52,46,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
136,241721,22,188,81,1,4,4,88.0,73.0,68.0,79.0,27.0,70.0,70,74,58,72,65,84,72,58,60,80,86,90,74,70,59,78,62,68,76,69,60,24,74,68,63,76,22,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
137,241771,32,185,80,1,4,4,80.0,76.0,74.0,79.0,39.0,80.0,75,75,68,77,68,82,79,60,66,80,77,82,76,73,66,83,71,81,92,75,53,23,75,74,68,78,27,53,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77
138,243282,21,183,70,0,2,3,72.0,68.0,77.0,80.0,53.0,67.0,81,66,59,77,57,81,77,75,72,80,74,71,76,75,77,70,68,78,65,71,57,46,73,75,62,77,57,54,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
139,243388,23,187,79,0,2,3,79.0,43.0,75.0,75.0,71.0,69.0,86,36,64,74,35,76,75,55,72,76,78,79,72,74,68,58,67,78,67,44,65,71,64,73,31,69,71,72,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75
140,244892,21,175,65,1,3,4,76.0,70.0,73.0,81.0,52.0,53.0,69,69,39,75,62,82,74,69,66,80,80,73,84,76,86,74,53,79,36,69,64,56,76,77,60,77,52,58,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
141,245158,23,185,74,1,4,3,86.0,78.0,65.0,74.0,40.0,79.0,71,83,65,66,71,74,70,60,59,72,87,86,79,75,76,78,62,79,81,71,80,44,79,60,72,63,26,48,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76
142,245541,18,185,79,1,2,4,77.0,71.0,74.0,82.0,36.0,71.0,69,68,45,79,75,85,78,64,64,79,78,76,84,77,76,78,66,74,75,76,57,33,72,78,50,76,35,35,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78
143,253727,24,189,84,0,4,3,78.0,74.0,77.0,77.0,71.0,84.0,78,70,70,76,72,77,75,72,76,77,77,79,75,78,77,84,62,90,85,75,80,71,75,79,69,77,71,70,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79
144,154950,37,180,75,0,2,4,73.0,70.0,75.0,77.0,73.0,68.0,78,66,57,77,67,78,79,74,72,77,72,73,75,74,73,74,54,66,67,74,74,74,75,72,72,81,75,74,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
145,173208,34,183,75,0,3,3,73.0,61.0,75.0,72.0,78.0,71.0,79,56,69,75,62,72,72,66,76,73,73,73,69,75,65,68,78,69,69,59,78,79,68,72,78,74,80,79,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
146,182945,33,175,70,1,4,4,78.0,77.0,71.0,79.0,42.0,63.0,68,79,65,70,67,78,68,72,67,79,80,76,83,76,75,75,72,74,59,78,59,51,77,78,75,79,31,40,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
147,186200,30,180,73,1,3,3,73.0,74.0,72.0,77.0,45.0,69.0,74,73,74,77,75,77,72,61,62,79,76,70,78,77,67,76,71,73,65,72,72,30,79,72,78,76,68,30,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
148,198719,27,173,69,1,3,4,81.0,72.0,70.0,81.0,30.0,53.0,70,70,33,73,55,82,72,65,62,79,85,78,88,72,86,81,39,73,50,74,38,30,78,71,57,68,33,26,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
